mode,subset,unit,N,arm,lambda,skill,rmse,rmse_early,false_alarm,detect_corr
full,DS03,12,100,MoE_K4,316.227766016838,0.834259732961131,0.0302739643372169,0.00353846113664713,0.00618900721547268,0.995608344919282
full,DS03,12,100,MoE_K4,1000,0.663996220744549,0.0431049711719857,0.00437406328019198,0.00619657534149758,0.995702719514577
full,DS03,12,100,FreeMLP,0.1,0.925260477081373,0.0203296751252375,0.0082116098388978,0.00211212510545321,0.993447991567185
full,DS03,12,100,FreeMLP,0.316227766016838,0.938657452099789,0.0184177334440076,0.00734232517763599,0.00210502735336712,0.993278150378469
full,DS03,12,100,FreeMLP,1,0.952561523199355,0.0161964802508276,0.00566598721800842,0.00210879640636134,0.993586773349142
full,DS03,12,100,FreeMLP,3.16227766016838,0.959323638889303,0.0149977574238028,0.00439404171061714,0.00218287648929382,0.994360529205027
full,DS03,12,100,FreeMLP,10,0.960817686158984,0.0147197460448478,0.00370429220078257,0.0024381954568882,0.995011148671971
full,DS03,12,100,FreeMLP,31.6227766016838,0.956051422276544,0.0155893386105772,0.00338183772202473,0.00316677076536616,0.995346878523427
full,DS03,12,100,FreeMLP,100,0.927042986492754,0.0200857846366999,0.00327867391554919,0.00466372763627613,0.99553336491785
full,DS03,12,100,FreeMLP,316.227766016838,0.833231700405063,0.0303677089345201,0.0035502353223852,0.00619919546834533,0.99567236377051
full,DS03,12,100,FreeMLP,1000,0.663473575446897,0.043138482486465,0.0043779122189933,0.00620540155252019,0.995761831969421
full,DS03,12,100,MoE_dir,0.1,0.918056051489495,0.0212869637839336,0.00885826240204237,0.00210932912294083,0.993424300599524
full,DS03,12,100,MoE_dir,0.316227766016838,0.934120883371009,0.0190866259023101,0.00816103909332833,0.00211707884597343,0.99335262874404
full,DS03,12,100,MoE_dir,1,0.950749838501584,0.0165028558940658,0.00635346973664479,0.00214437753014237,0.993622377859865
full,DS03,12,100,MoE_dir,3.16227766016838,0.959228582849963,0.0150152712262936,0.004580833838075,0.00223443606096473,0.994437103846624
full,DS03,12,100,MoE_dir,10,0.960741214442051,0.0147341032311753,0.00383738222701102,0.00251022399795328,0.994968118303194
full,DS03,12,100,MoE_dir,31.6227766016838,0.955731891218682,0.0156459076362756,0.00343397758904422,0.0032428964903115,0.995281963553257
full,DS03,12,100,MoE_dir,100,0.92760550848341,0.0200082008752168,0.00328938224433497,0.00472251412468721,0.995486065407324
full,DS03,12,100,MoE_dir,316.227766016838,0.833685623637492,0.030326352149588,0.00355707819165733,0.00626891257768161,0.995618558389406
full,DS03,12,100,MoE_dir,1000,0.663245823516739,0.0431530774932674,0.00438725196233122,0.00625692842645916,0.995729021126583
full,DS03,12,1000,Z_zero,NaN,0,0.0743627218988371,0.00684254205739459,0,0
full,DS03,12,1000,H0,0.1,0.946341193939705,0.0172256564135952,0.00646729298642533,0.00200059745213269,0.981229386511341
full,DS03,12,1000,H0,0.316227766016838,0.947660760579111,0.0170125330349145,0.0061764629593725,0.00200252160519104,0.982162550167762
full,DS03,12,1000,H0,1,0.953183412469275,0.0160899670686529,0.00518380707176698,0.00201128312848055,0.988871305771381
full,DS03,12,1000,H0,3.16227766016838,0.955522806519641,0.0156828130558314,0.00418077720303656,0.00206821759461596,0.993012489292987
full,DS03,12,1000,H0,10,0.954704744937992,0.0158263815847198,0.00367061407907954,0.00225741937004536,0.994828719421456
full,DS03,12,1000,H0,31.6227766016838,0.947649502908389,0.0170143625532613,0.00342865170195703,0.00282036503642314,0.995274748913178
full,DS03,12,1000,H0,100,0.917837593378962,0.0213153198415063,0.00322607622665259,0.00413978129373751,0.995734036984635
full,DS03,12,1000,H0,316.227766016838,0.827939772250847,0.0308457635095338,0.00348667590529974,0.00560916621118346,0.996045068677949
full,DS03,12,1000,H0,1000,0.661954890676996,0.0432357111212152,0.0043607037049013,0.00576779086885546,0.996233969609421
full,DS03,12,1000,TRA4,0.1,0.930873588844104,0.0195513739772246,0.00692861276440228,0.00215781378942786,0.982066603553036
full,DS03,12,1000,TRA4,0.316227766016838,0.942586131340233,0.0178181940203126,0.00645127499466151,0.00215657277141535,0.985517024532402
full,DS03,12,1000,TRA4,1,0.955177980466051,0.0157434891121258,0.00510501368244344,0.00216850841663446,0.990191672184855
full,DS03,12,1000,TRA4,3.16227766016838,0.960058037945093,0.0148617508141925,0.00436146142959391,0.00224675740016071,0.99314761032499
full,DS03,12,1000,TRA4,10,0.961950240590524,0.0145054509689016,0.00377140046525053,0.00252816158221032,0.994654423839382
full,DS03,12,1000,TRA4,31.6227766016838,0.959769224349058,0.0149153854408055,0.00341079475892037,0.00334008295209366,0.99524039185763
full,DS03,12,1000,TRA4,100,0.933078798845407,0.0192369909902502,0.00309175778256537,0.00501117326744226,0.995748337868961
full,DS03,12,1000,TRA4,316.227766016838,0.83850101951375,0.0298840992703994,0.00339010322443542,0.00656161487345062,0.996102877328141
full,DS03,12,1000,TRA4,1000,0.665306340944799,0.0430208532943955,0.00434379351548161,0.00636172790565208,0.996238261898169
full,DS03,12,1000,MoE_K4,0.1,0.929774736251155,0.0197061583089723,0.00862431987239233,0.0020739385875926,0.984021662585477
full,DS03,12,1000,MoE_K4,0.316227766016838,0.940730948189217,0.0181037801760806,0.00760153462598528,0.00206766213083404,0.985177536857096
full,DS03,12,1000,MoE_K4,1,0.954336670650243,0.0158905549482968,0.00638777402737247,0.00207472724898472,0.990443314854728
full,DS03,12,1000,MoE_K4,3.16227766016838,0.961287488150466,0.0146312339125349,0.00461901655862526,0.00213836086986604,0.993582790494187
full,DS03,12,1000,MoE_K4,10,0.962262344493262,0.0144458378487712,0.00388745136850215,0.00237859849544188,0.994983424102728
full,DS03,12,1000,MoE_K4,31.6227766016838,0.957355791534422,0.0153562546996134,0.00345631597646614,0.00307980473970819,0.995397691813835
full,DS03,12,1000,MoE_K4,100,0.928228768067551,0.0199218872709036,0.00314740899826923,0.00461869115777116,0.995769793466923
full,DS03,12,1000,MoE_K4,316.227766016838,0.83428809439182,0.0302713739900095,0.0034371279534733,0.00619310149908861,0.996026404432079
full,DS03,12,1000,MoE_K4,1000,0.663840074580194,0.0431149857827549,0.00435238033994096,0.00621230065090759,0.99616122406782
full,DS03,12,1000,FreeMLP,0.1,0.934894993378819,0.0189741562041639,0.00775212665752269,0.00210452182054736,0.985119419967933
full,DS03,12,1000,FreeMLP,0.316227766016838,0.942693554978053,0.0178015169400054,0.00692012500177946,0.00210189148839021,0.986161353803039
full,DS03,12,1000,FreeMLP,1,0.955126469994501,0.0157525329001837,0.00586563150186627,0.00211026911311966,0.991135745574271
full,DS03,12,1000,FreeMLP,3.16227766016838,0.960721730224583,0.0147377590607737,0.00449103556266546,0.00216968230018209,0.993915384584759
full,DS03,12,1000,FreeMLP,10,0.96144531511679,0.0146013784270847,0.00382389207278892,0.00241066143244615,0.995186266983375
full,DS03,12,1000,FreeMLP,31.6227766016838,0.95648442015038,0.0155123525112657,0.0034590297478927,0.00311084641966719,0.995514346621449
full,DS03,12,1000,FreeMLP,100,0.927241778023757,0.0200584013370836,0.00316460077632885,0.00464121801047264,0.995861332467789
full,DS03,12,1000,FreeMLP,316.227766016838,0.833242044179727,0.030366767143994,0.00344919805129152,0.00620286369295854,0.996105689241983
full,DS03,12,1000,FreeMLP,1000,0.663305421979128,0.043149258727166,0.00435723559457023,0.00622124605061486,0.996218814798339
full,DS03,12,1000,MoE_dir,0.1,0.925241807202349,0.0203322141357927,0.00874264212148421,0.00208928277388731,0.984245128549255
full,DS03,12,1000,MoE_dir,0.316227766016838,0.940322461352375,0.0181660593706994,0.00769605238063155,0.00209194603652847,0.987391464669781
full,DS03,12,1000,MoE_dir,1,0.952938320320412,0.0161320288360286,0.00641666506001775,0.00211275518543314,0.990986789332033
full,DS03,12,1000,MoE_dir,3.16227766016838,0.960159821931032,0.0148428026568833,0.00464437396687262,0.00219317738642688,0.993705980914419
full,DS03,12,1000,MoE_dir,10,0.961200582581307,0.0146476475064019,0.00390431334213537,0.00245102097564047,0.994982656989076
full,DS03,12,1000,MoE_dir,31.6227766016838,0.955977569070629,0.0156024316321973,0.0035044435994597,0.00318601691695411,0.995315703210425
full,DS03,12,1000,MoE_dir,100,0.927771519717094,0.019985246832378,0.00317806539892255,0.00469920668134288,0.995781070654219
full,DS03,12,1000,MoE_dir,316.227766016838,0.833688125521121,0.0303261240475713,0.00345479804109029,0.00627250247860663,0.996042419558985
full,DS03,12,1000,MoE_dir,1000,0.663072183293142,0.0431642015488556,0.00436594450032048,0.00627236002102051,0.996182847134962
highTRA,DS03,12,1,Z_zero,NaN,0,0.0743398046219976,0.00681447054644978,0,0
highTRA,DS03,12,1,H0,0.1,-1.20473216915259,0.110382273501352,0.0123084719598909,0.00093507902615901,0.990707977485135
highTRA,DS03,12,1,H0,0.316227766016838,-0.108006756972443,0.0782514907241206,0.0122969829943723,0.000891706928446513,0.981370781707458
highTRA,DS03,12,1,H0,1,0.53950659687224,0.0504467418159644,0.0121820233623999,0.000852652802408457,0.986062820754749
highTRA,DS03,12,1,H0,3.16227766016838,0.805179727149825,0.0328124371571656,0.0119891829933759,0.00083032679596011,0.987623751598183
highTRA,DS03,12,1,H0,10,0.904695358239023,0.0229497755237636,0.0106666075019574,0.00084988865657069,0.989159908969777
highTRA,DS03,12,1,H0,31.6227766016838,0.942288072800735,0.0178588793757761,0.00780057664663688,0.00118071350880065,0.98967321051176
highTRA,DS03,12,1,H0,100,0.939569444078906,0.018274677018684,0.00553657939951545,0.002712600734071,0.988835019462876
highTRA,DS03,12,1,H0,316.227766016838,0.866530185807718,0.0271589479830236,0.00451876264044835,0.00508089688857866,0.98831535381006
highTRA,DS03,12,1,H0,1000,0.702714372729932,0.040532964832761,0.00445387686467796,0.00601264115055457,0.989647935227799
highTRA,DS03,12,1,TRA4,0.1,-0.39591861617619,0.0878317356394002,0.0121186822446245,0.000886471333432677,0.982681940621654
highTRA,DS03,12,1,TRA4,0.316227766016838,-0.0695396648134972,0.0768811486024559,0.0121108736504743,0.000873194966379106,0.981940647964745
highTRA,DS03,12,1,TRA4,1,0.432290848712285,0.0560124233797602,0.0120222768275391,0.00084057754217102,0.986696217998552
highTRA,DS03,12,1,TRA4,3.16227766016838,0.777486781868683,0.0350670572819804,0.0118381631075083,0.000814832452153359,0.988885473314846
highTRA,DS03,12,1,TRA4,10,0.8949436856916,0.0240953087476117,0.0103443747754819,0.000830915449227021,0.989385996178805
highTRA,DS03,12,1,TRA4,31.6227766016838,0.936334257113542,0.0187574726063263,0.00749097626371307,0.0011904363252634,0.989383569002457
highTRA,DS03,12,1,TRA4,100,0.936249597752467,0.018769939814095,0.0055873073862394,0.00279140045766307,0.989044740360431
highTRA,DS03,12,1,TRA4,316.227766016838,0.864450038072095,0.0273697679496606,0.00455296610588191,0.00516006746207852,0.989553342713274
highTRA,DS03,12,1,TRA4,1000,0.699266633590461,0.0407673257192714,0.00444753449978609,0.00614810960668997,0.990288601447196
highTRA,DS03,12,1,MoE_K4,0.1,-0.972321520364022,0.104402349452898,0.0115105042807359,0.00116665008549609,0.990985866641886
highTRA,DS03,12,1,MoE_K4,0.316227766016838,-0.198339481878957,0.0813788127417792,0.0115152349089837,0.00112225805857483,0.981662694565218
highTRA,DS03,12,1,MoE_K4,1,0.442894358772221,0.0554868657018232,0.0114931504004352,0.0010673833926443,0.98441394666231
highTRA,DS03,12,1,MoE_K4,3.16227766016838,0.775196559429498,0.0352470595469947,0.0113254073768418,0.00104843897769608,0.988076367550699
highTRA,DS03,12,1,MoE_K4,10,0.891303385378408,0.0245092162898373,0.0103736434861193,0.00110274168679116,0.989492482718401
highTRA,DS03,12,1,MoE_K4,31.6227766016838,0.933467832843211,0.0191750829057727,0.00776436296844736,0.00135881756859198,0.990130328487496
highTRA,DS03,12,1,MoE_K4,100,0.930069064808597,0.0196587583121591,0.00568888125708746,0.00264583626244139,0.989400700656478
highTRA,DS03,12,1,MoE_K4,316.227766016838,0.858654184697808,0.0279487824363771,0.00469385691064749,0.00477325856254193,0.988896143422285
highTRA,DS03,12,1,MoE_K4,1000,0.697006279243493,0.0409202453972648,0.00454002092305769,0.00580627820436705,0.989782709582773
highTRA,DS03,12,1,FreeMLP,0.1,-0.954942012886904,0.10394135051704,0.0114388621349317,0.00114790006710677,0.991286652297565
highTRA,DS03,12,1,FreeMLP,0.316227766016838,-0.150636557783356,0.0797426197903384,0.0114354211624061,0.00111270912974761,0.981551024707865
highTRA,DS03,12,1,FreeMLP,1,0.429626268745999,0.0561437184826181,0.0114083889775698,0.00107559544570354,0.98264937778735
highTRA,DS03,12,1,FreeMLP,3.16227766016838,0.777084012217393,0.0350987802531259,0.0112670719274254,0.00104372801362245,0.988197136234578
highTRA,DS03,12,1,FreeMLP,10,0.891075547351924,0.0245348896207871,0.0103097590839172,0.0010931589729374,0.989920897518493
highTRA,DS03,12,1,FreeMLP,31.6227766016838,0.933353520764242,0.0191915486468747,0.00765728566962115,0.00133788798910329,0.990657088079445
highTRA,DS03,12,1,FreeMLP,100,0.929582602150526,0.0197270162162548,0.00565986796218831,0.00263221360304224,0.989796713366965
highTRA,DS03,12,1,FreeMLP,316.227766016838,0.8580606185689,0.0280074048676297,0.0046851957153375,0.00476127241920977,0.989118012472446
highTRA,DS03,12,1,FreeMLP,1000,0.696901367371157,0.0409273291216388,0.00452351212607837,0.0057840736823463,0.989841449776938
highTRA,DS03,12,1,MoE_dir,0.1,-0.969256014116177,0.104321183550965,0.0115534542202876,0.00114856469085398,0.990726002940424
highTRA,DS03,12,1,MoE_dir,0.316227766016838,-0.141600274666457,0.0794288816288535,0.0115452039318731,0.00112244473661073,0.981934290135414
highTRA,DS03,12,1,MoE_dir,1,0.438317791907845,0.0557143090643115,0.0115161818474644,0.00109158859238833,0.98345457208616
highTRA,DS03,12,1,MoE_dir,3.16227766016838,0.778454645053388,0.0349907087806611,0.0113671638609181,0.0010710856155151,0.987778970612585
highTRA,DS03,12,1,MoE_dir,10,0.891584823953845,0.0244774659463549,0.0105737937741416,0.00109063605412115,0.989383194312292
highTRA,DS03,12,1,MoE_dir,31.6227766016838,0.933668643378006,0.0191461234663367,0.00798655557720583,0.00141631709927326,0.990064317352368
highTRA,DS03,12,1,MoE_dir,100,0.930359169831408,0.0196179392413494,0.00580752657048386,0.00271080015323775,0.989476901023415
highTRA,DS03,12,1,MoE_dir,316.227766016838,0.858658277795359,0.0279483777624895,0.00475167744588316,0.00484192523654696,0.989004075129674
highTRA,DS03,12,1,MoE_dir,1000,0.69678434039912,0.0409352294198516,0.00455356565810661,0.00583083260191659,0.989859909277551
highTRA,DS03,12,10,Z_zero,NaN,0,0.0743398046219976,0.00681447054644978,0,0
highTRA,DS03,12,10,H0,0.1,-0.320732089317898,0.0854336144081185,0.00820728049608554,0.00065096217571151,0.957731880725873
highTRA,DS03,12,10,H0,0.316227766016838,0.373128387063824,0.0588587069898316,0.00691244963499357,0.000597554956975834,0.981234502996921
highTRA,DS03,12,10,H0,1,0.770900071714597,0.0355822897599961,0.00530124714912015,0.000550089042158531,0.989925379967798
highTRA,DS03,12,10,H0,3.16227766016838,0.906536651931005,0.0227269984614998,0.00396768961172378,0.000530797759851651,0.993929078502813
highTRA,DS03,12,10,H0,10,0.944054607148594,0.0175834292891212,0.00311406296227684,0.000586287586351883,0.994710724888514
highTRA,DS03,12,10,H0,31.6227766016838,0.955220210346514,0.0157312212782107,0.00280626244013322,0.00139173103522722,0.99486140265506
highTRA,DS03,12,10,H0,100,0.942752527563847,0.0177868717517415,0.00304458558724703,0.00312893473823337,0.995277801578164
highTRA,DS03,12,10,H0,316.227766016838,0.864841461079697,0.0273302220068691,0.0035257432491233,0.00530046925497168,0.995502399002472
highTRA,DS03,12,10,H0,1000,0.700932586327231,0.0406542508746949,0.00430823650561655,0.00594830715532526,0.995656396106077
highTRA,DS03,12,10,TRA4,0.1,0.128088615871434,0.0694156811199461,0.00620351044453392,0.000632273912203845,0.971212539022966
highTRA,DS03,12,10,TRA4,0.316227766016838,0.502206265617998,0.0524500767859621,0.00532687938527065,0.00059920653515328,0.981995760323935
highTRA,DS03,12,10,TRA4,1,0.786891522936772,0.0343179848441938,0.00415259763012609,0.000563009833554273,0.99077620117681
highTRA,DS03,12,10,TRA4,3.16227766016838,0.900968740133402,0.0233941660100119,0.00341578740766399,0.000544552657098423,0.993664173282643
highTRA,DS03,12,10,TRA4,10,0.935959286263204,0.0188126292670884,0.00293189350032667,0.00060081274539372,0.994216785396251
highTRA,DS03,12,10,TRA4,31.6227766016838,0.947736546581158,0.016994972532021,0.00275591799284657,0.00139363959633367,0.994633970929645
highTRA,DS03,12,10,TRA4,100,0.937027686873871,0.0186550423158666,0.00300725300693656,0.00307908455283584,0.995152783067896
highTRA,DS03,12,10,TRA4,316.227766016838,0.86120993035663,0.0276949517082759,0.00349727917633696,0.00530051516327806,0.995645734068577
highTRA,DS03,12,10,TRA4,1000,0.696510503259963,0.0409537097588936,0.00431521898645387,0.00603931103465018,0.995651528563328
highTRA,DS03,12,10,MoE_K4,0.1,-0.119061287145037,0.0786408775924697,0.00736695574117173,0.00067102815457136,0.957689218293124
highTRA,DS03,12,10,MoE_K4,0.316227766016838,0.412730477376623,0.0569692034099787,0.00634158515054799,0.000624314002998467,0.98279745590448
highTRA,DS03,12,10,MoE_K4,1,0.75982146019027,0.0364324615675496,0.00489163138953212,0.000579726655799613,0.990171288676838
highTRA,DS03,12,10,MoE_K4,3.16227766016838,0.898049730776497,0.0237364410924873,0.00385991604237153,0.00056116721602351,0.99381163036668
highTRA,DS03,12,10,MoE_K4,10,0.937879364661484,0.0185284615147013,0.00319719455322682,0.000585087520237225,0.994494595337843
highTRA,DS03,12,10,MoE_K4,31.6227766016838,0.947956030657221,0.016959249191173,0.00285259679156239,0.00125446291584126,0.994879610447005
highTRA,DS03,12,10,MoE_K4,100,0.93347951233067,0.0191733997727908,0.0030520704005462,0.00277423826768957,0.995294958964581
highTRA,DS03,12,10,MoE_K4,316.227766016838,0.857197392726173,0.0280924414099553,0.00355343839077954,0.0049189213771949,0.995637789163741
highTRA,DS03,12,10,MoE_K4,1000,0.694971506230229,0.0410574167025052,0.00432841707648666,0.00576477167528822,0.995779631253192
highTRA,DS03,12,10,FreeMLP,0.1,-0.0196280534674296,0.0750658321375791,0.00684678722220155,0.000621069110552771,0.963247720184897
highTRA,DS03,12,10,FreeMLP,0.316227766016838,0.446955799666602,0.0552842390907752,0.00586452359784111,0.000578593075906785,0.98354148945383
highTRA,DS03,12,10,FreeMLP,1,0.762521155940327,0.0362271257428948,0.00451036410492505,0.000536847735243759,0.990039040156386
highTRA,DS03,12,10,FreeMLP,3.16227766016838,0.897303686066837,0.0238231312406262,0.00366280680489051,0.000519105871917987,0.993733073862082
highTRA,DS03,12,10,FreeMLP,10,0.936598335291306,0.0187185302629626,0.0031263178580502,0.000549974860940084,0.99439351835107
highTRA,DS03,12,10,FreeMLP,31.6227766016838,0.946658970140996,0.0171692811981898,0.00283791021662919,0.00121139207926025,0.99486888243049
highTRA,DS03,12,10,FreeMLP,100,0.932028110553658,0.0193814420293281,0.00304479126065525,0.0027313758078367,0.995370329293047
highTRA,DS03,12,10,FreeMLP,316.227766016838,0.855902800095616,0.0282194916603128,0.0035538592530796,0.00488031949527501,0.995727934202094
highTRA,DS03,12,10,FreeMLP,1000,0.694443262066151,0.0410929526596978,0.0043306499285436,0.00573483207705257,0.995802945974591
highTRA,DS03,12,10,MoE_dir,0.1,-0.176817530471269,0.0806447277260375,0.00770055920662982,0.000617635171112522,0.954770254121765
highTRA,DS03,12,10,MoE_dir,0.316227766016838,0.392628735874058,0.0579360037722535,0.00663111270185197,0.000592699873992629,0.983412757538682
highTRA,DS03,12,10,MoE_dir,1,0.755527489479058,0.0367566930468485,0.00514206394894339,0.000568790385531278,0.991096422008124
highTRA,DS03,12,10,MoE_dir,3.16227766016838,0.897825342317625,0.0237625482132337,0.00395789857673101,0.000558522426879462,0.994101092003201
highTRA,DS03,12,10,MoE_dir,10,0.938828610172968,0.0183863528055014,0.00323218789084608,0.000645148436023725,0.994575082884021
highTRA,DS03,12,10,MoE_dir,31.6227766016838,0.948858735023925,0.0168115264566403,0.00288616622787467,0.00134914874458895,0.9949451308152
highTRA,DS03,12,10,MoE_dir,100,0.934147529356038,0.0190768845774649,0.00316440565153213,0.00290383252169683,0.9952526966617
highTRA,DS03,12,10,MoE_dir,316.227766016838,0.857271935736096,0.0280851083208412,0.00364521967673103,0.00500098438822348,0.995642925987045
highTRA,DS03,12,10,MoE_dir,1000,0.694863863866305,0.041064660497176,0.00434999690467811,0.00578546609441301,0.995786673214376
highTRA,DS03,12,100,Z_zero,NaN,0,0.0743398046219976,0.00681447054644978,0,0
highTRA,DS03,12,100,H0,0.1,-0.0909770300146151,0.0776478113401892,0.00599573769033636,0.000810589374370121,0.939515840378521
highTRA,DS03,12,100,H0,0.316227766016838,0.502330402585457,0.0524435365274226,0.00557492645963563,0.000775760261946449,0.960382994123635
highTRA,DS03,12,100,H0,1,0.834279286873605,0.0302628490842707,0.00497045872750798,0.000751231439401708,0.985787557051579
highTRA,DS03,12,100,H0,3.16227766016838,0.924842184299656,0.0203802022821911,0.0042134229682536,0.000748233916091851,0.992166500717338
highTRA,DS03,12,100,H0,10,0.94982001474556,0.0166527775236175,0.00346792093450554,0.000797023483511163,0.994815297550385
highTRA,DS03,12,100,H0,31.6227766016838,0.957780258257089,0.0152749290459743,0.00303344421485575,0.00149100380408198,0.995470479688645
highTRA,DS03,12,100,H0,100,0.944575903201107,0.0175013168546194,0.00299741185159472,0.00313321885592829,0.995976531450129
highTRA,DS03,12,100,H0,316.227766016838,0.866792986416626,0.0271321969721923,0.00338411915940694,0.00528770038101855,0.996121346283211
highTRA,DS03,12,100,H0,1000,0.703116562284667,0.0405055375861587,0.00420328520414995,0.00591471019009484,0.996112871634406
highTRA,DS03,12,100,TRA4,0.1,-0.113717350551117,0.0784528830720182,0.00586596161104777,0.000809916473747148,0.943974078776286
highTRA,DS03,12,100,TRA4,0.316227766016838,0.484829641549755,0.0533576690265086,0.00541301425099486,0.000777357898336882,0.966680402046047
highTRA,DS03,12,100,TRA4,1,0.818577043807498,0.0316641281839084,0.00482142021977711,0.000751654775070014,0.9887296510871
highTRA,DS03,12,100,TRA4,3.16227766016838,0.914860806716654,0.0216913299621784,0.00413172608471324,0.00074257185443895,0.993455938105115
highTRA,DS03,12,100,TRA4,10,0.941919342956748,0.0179158400189319,0.00347673823151465,0.000769866760923397,0.995381306624216
highTRA,DS03,12,100,TRA4,31.6227766016838,0.950894386051457,0.0164735420182707,0.00312373348900045,0.00149390251152862,0.995877636926359
highTRA,DS03,12,100,TRA4,100,0.939177686395394,0.0183338166339111,0.00299073086331873,0.00308622486650563,0.996388125848604
highTRA,DS03,12,100,TRA4,316.227766016838,0.863253575456134,0.0274902953141181,0.00336651976718681,0.00528996793296587,0.996427786063558
highTRA,DS03,12,100,TRA4,1000,0.698817274993562,0.0407977718091923,0.00421504808122877,0.00598670678419043,0.996146786219091
highTRA,DS03,12,100,MoE_K4,0.1,-0.0980619904591178,0.0778995313062753,0.00603147536545585,0.000787608543624183,0.937912091978892
highTRA,DS03,12,100,MoE_K4,0.316227766016838,0.457953881024079,0.054731775258811,0.00565609438322771,0.00075466722590758,0.965235940246245
highTRA,DS03,12,100,MoE_K4,1,0.806704831392207,0.0326837526321034,0.00505823965079253,0.000727843711875273,0.985921764257701
highTRA,DS03,12,100,MoE_K4,3.16227766016838,0.914299711502124,0.0217626890755151,0.00429657265009756,0.0007192147955999,0.992342256616462
highTRA,DS03,12,100,MoE_K4,10,0.944275413318747,0.0175486957036766,0.00354672888079294,0.000743196050602578,0.995115697070717
highTRA,DS03,12,100,MoE_K4,31.6227766016838,0.951134938459523,0.0164331432241029,0.00313069939044341,0.00134699496031574,0.995776713976953
highTRA,DS03,12,100,MoE_K4,100,0.935645099163116,0.0188587206774253,0.00303691741994072,0.00277344666341077,0.996305083153963
highTRA,DS03,12,100,MoE_K4,316.227766016838,0.859265727522095,0.027888255689545,0.00343619720946095,0.00490148468907016,0.996336541396108
highTRA,DS03,12,100,MoE_K4,1000,0.697121050204912,0.0409124945753652,0.00423079849914036,0.00572549655793857,0.996153404605388
highTRA,DS03,12,100,FreeMLP,0.1,-0.102232807190309,0.0780473356793467,0.00569566589945127,0.000744193089762951,0.936238317035346
highTRA,DS03,12,100,FreeMLP,0.316227766016838,0.457500074824656,0.054754681448571,0.00535933159797574,0.000711403641867349,0.966268710117068
highTRA,DS03,12,100,FreeMLP,1,0.806894276334949,0.032667732341622,0.00479527380023927,0.000684332398418073,0.987085051258016
highTRA,DS03,12,100,FreeMLP,3.16227766016838,0.914084681374488,0.0217899742933218,0.00411115038585855,0.000676151589300433,0.993135900929171
highTRA,DS03,12,100,FreeMLP,10,0.943382938559063,0.0176886658416899,0.0034476038421313,0.000700686991043679,0.995292813414345
highTRA,DS03,12,100,FreeMLP,31.6227766016838,0.95000190091832,0.0166225696664018,0.00308289743732524,0.00129422910997056,0.995875027790893
highTRA,DS03,12,100,FreeMLP,100,0.934225566012715,0.0190655779584891,0.00301207231724986,0.00272670773088833,0.996397413239924
highTRA,DS03,12,100,FreeMLP,316.227766016838,0.857983373216154,0.0280150248374474,0.00343498098903488,0.00486248371752341,0.996405171036174
highTRA,DS03,12,100,FreeMLP,1000,0.696635914401012,0.0409452472219207,0.00423181606168938,0.00569212457011872,0.996159142505352
highTRA,DS03,12,100,MoE_dir,0.1,-0.216053006744417,0.081978065987943,0.00694334884854133,0.000827676182171423,0.932520444056866
highTRA,DS03,12,100,MoE_dir,0.316227766016838,0.412669948199911,0.0569721392086189,0.00578476468339637,0.000798531135720452,0.965779328235956
highTRA,DS03,12,100,MoE_dir,1,0.802126748425854,0.03306853540473,0.00520088308609367,0.000776182485593384,0.987326292741715
highTRA,DS03,12,100,MoE_dir,3.16227766016838,0.914222875744616,0.0217724427070369,0.00441169703935764,0.000770520346338454,0.992829537729632
highTRA,DS03,12,100,MoE_dir,10,0.944905988626557,0.0174491233415352,0.00362869259169563,0.000785234253035775,0.995171130624017
highTRA,DS03,12,100,MoE_dir,31.6227766016838,0.951851561162066,0.0163121993558741,0.00321913057140977,0.00143697787214981,0.995854396724837
highTRA,DS03,12,100,MoE_dir,100,0.936197654409041,0.0187775850592707,0.00319661288427269,0.0028973458601778,0.996287432600414
highTRA,DS03,12,100,MoE_dir,316.227766016838,0.859260143984995,0.0278888089079015,0.00355672671285483,0.00497989661801576,0.99632046914587
highTRA,DS03,12,100,MoE_dir,1000,0.697017679595472,0.0409194755635077,0.00423980518157727,0.00578485521980486,0.996162461746683
highTRA,DS03,12,1000,Z_zero,NaN,0,0.0743398046219976,0.00681447054644978,0,0
highTRA,DS03,12,1000,H0,0.1,0.0274294910144107,0.073313164113941,0.00621485240281811,0.000800113300850366,0.942056252716543
highTRA,DS03,12,1000,H0,0.316227766016838,0.558365202723518,0.0494029699200653,0.00573375035525118,0.000768891720652528,0.96200962054183
highTRA,DS03,12,1000,H0,1,0.845650237128199,0.0292061558702367,0.00492742451200325,0.000747604492334941,0.985037716175932
highTRA,DS03,12,1000,H0,3.16227766016838,0.926639716043006,0.0201350131328619,0.00398506562706756,0.000747433287255394,0.991555263143907
highTRA,DS03,12,1000,H0,10,0.94995518621605,0.0166303333325296,0.00327487845209625,0.000806620717355183,0.994263813984961
highTRA,DS03,12,1000,H0,31.6227766016838,0.957763593090418,0.0152779434429447,0.00284480765181751,0.00145075954637765,0.995186093052003
highTRA,DS03,12,1000,H0,100,0.944678162146257,0.017485164201156,0.00288133614980196,0.003116836063529,0.995831320844063
