quantile,subset,unit,N,lambda,Z_zero_skill,H0_skill,MoE_skill,gap
0.85,DS02,15,100,100,0,0.982616284618785,0.974753314927609,-0.00786296969117606
0.85,DS02,15,100,316.227766016838,0,0.906242271278683,0.899988935319463,-0.00625333595922017
0.85,DS02,15,100,1000,0,0.734327272974533,0.731924860110092,-0.00240241286444187
0.85,DS02,15,1000,0.001,0,-0.943884241837215,-0.521528392067058,0.422355849770158
0.85,DS02,15,1000,0.00316227766016838,0,-0.943864382274825,-0.521517146317404,0.422347235957422
0.85,DS02,15,1000,0.01,0,-0.943801584325719,-0.521481585675721,0.422319998649998
0.85,DS02,15,1000,0.0316227766016838,0,-0.943603034780616,-0.521369148462708,0.422233886317907
0.85,DS02,15,1000,0.1,0,-0.942975515820321,-0.444677725930668,0.498297789889653
0.85,DS02,15,1000,0.316227766016838,0,0.189280068931879,0.175918877901219,-0.0133611910306591
0.85,DS02,15,1000,1,0,0.816609582156967,0.813345640865392,-0.00326394129157515
0.85,DS02,15,1000,3.16227766016838,0,0.947899968641585,0.936327837840992,-0.0115721308005925
0.85,DS02,15,1000,10,0,0.981273325566462,0.982237109630956,0.000963784064494044
0.85,DS02,15,1000,31.6227766016838,0,0.990238809896041,0.989617799408647,-0.000621010487393936
0.85,DS02,15,1000,100,0,0.982557068010165,0.974690615017388,-0.00786645299277677
0.85,DS02,15,1000,316.227766016838,0,0.906044230657147,0.899771706263543,-0.00627252439360393
0.85,DS02,15,1000,1000,0,0.734050728241818,0.731651093300976,-0.00239963494084239
0.85,DS03,10,1,0.001,0,-0.16359550365976,0.166550411519458,0.330145915179218
0.85,DS03,10,1,0.00316227766016838,0,-0.163585336233875,0.166555117015935,0.33014045324981
0.85,DS03,10,1,0.01,0,-0.163553185082586,0.166569996733155,0.330123181815741
0.85,DS03,10,1,0.0316227766016838,0,-0.163451524938477,0.166617046839093,0.33006857177757
0.85,DS03,10,1,0.1,0,-0.163130154532797,0.166765795432062,0.329895949964859
0.85,DS03,10,1,0.316227766016838,0,-0.0833315753223847,0.247174448802093,0.330506024124478
0.85,DS03,10,1,1,0,0.645958179497891,0.760553245190158,0.114595065692267
0.85,DS03,10,1,3.16227766016838,0,0.901353519537961,0.927030006272399,0.0256764867344382
0.85,DS03,10,1,10,0,0.957879621017208,0.983012038675899,0.0251324176586912
0.85,DS03,10,1,31.6227766016838,0,0.981396091805005,0.988637749156243,0.00724165735123716
0.85,DS03,10,1,100,0,0.974731510864788,0.963661266407195,-0.0110702444575935
0.85,DS03,10,1,316.227766016838,0,0.849024816976868,0.850740281738481,0.00171546476161333
0.85,DS03,10,1,1000,0,0.599905229456166,0.620317622669615,0.020412393213449
0.85,DS03,10,10,0.001,0,-0.170829322521873,0.162032400199818,0.332861722721691
0.85,DS03,10,10,0.00316227766016838,0,-0.17081915322952,0.162037159967328,0.332856313196848
0.85,DS03,10,10,0.01,0,-0.170786996122509,0.16205221131146,0.332839207433969
0.85,DS03,10,10,0.0316227766016838,0,-0.170685316610629,0.162099804217671,0.332785120828301
0.85,DS03,10,10,0.1,0,-0.17036387962437,0.16225026997803,0.3326141496024
0.85,DS03,10,10,0.316227766016838,0,-0.169348424312362,0.162725722481072,0.332074146793434
0.85,DS03,10,10,1,0,0.589055640903425,0.631542540838853,0.0424868999354279
0.85,DS03,10,10,3.16227766016838,0,0.893459351698983,0.924694159030865,0.0312348073318818
0.85,DS03,10,10,10,0,0.954892370686345,0.980770900295071,0.0258785296087255
0.85,DS03,10,10,31.6227766016838,0,0.980881322452993,0.989953080911789,0.00907175845879682
0.85,DS03,10,10,100,0,0.977610047098463,0.966700484906294,-0.0109095621921695
0.85,DS03,10,10,316.227766016838,0,0.849512374485179,0.850956788628351,0.0014444141431722
0.85,DS03,10,10,1000,0,0.600531696213165,0.620749670428677,0.0202179742155113
0.85,DS03,10,100,0.001,0,-0.179066396073192,0.159380622092535,0.338447018165727
0.85,DS03,10,100,0.00316227766016838,0,-0.179056610027927,0.15938520052797,0.338441810555897
0.85,DS03,10,100,0.01,0,-0.17902566475236,0.159399678483885,0.338425343236246
0.85,DS03,10,100,0.0316227766016838,0,-0.178927816365518,0.159445458518837,0.338373274884355
0.85,DS03,10,100,0.1,0,-0.178618484240749,0.159590194890627,0.338208679131376
0.85,DS03,10,100,0.316227766016838,0,-0.177641205824702,0.160047563576985,0.337688769401687
0.85,DS03,10,100,1,0,0.520650759720992,0.556644658490934,0.0359938987699421
0.85,DS03,10,100,3.16227766016838,0,0.885436665628091,0.910518687296099,0.0250820216680077
0.85,DS03,10,100,10,0,0.945711968286803,0.978032928661493,0.03232096037469
0.85,DS03,10,100,31.6227766016838,0,0.973194161590214,0.988546516289653,0.0153523546994392
0.85,DS03,10,100,100,0,0.979030756205047,0.967727642072496,-0.0113031141325516
0.85,DS03,10,100,316.227766016838,0,0.853805314429371,0.854934115685207,0.00112880125583614
0.85,DS03,10,100,1000,0,0.602349441977813,0.622512309510257,0.0201628675324436
0.85,DS03,10,1000,0.001,0,-0.179730761350077,0.158796498019603,0.33852725936968
0.85,DS03,10,1000,0.00316227766016838,0,-0.179720968538119,0.158801084146657,0.338522052684776
0.85,DS03,10,1000,0.01,0,-0.179690001865246,0.158815586424693,0.338505588289938
0.85,DS03,10,1000,0.0316227766016838,0,-0.17959208582276,0.158861443363789,0.338453529186549
0.85,DS03,10,1000,0.1,0,-0.179282539837804,0.159006422836389,0.338288962674194
0.85,DS03,10,1000,0.316227766016838,0,-0.178304585992166,0.159464559361782,0.337769145353949
0.85,DS03,10,1000,1,0,0.538941915457159,0.588121264216594,0.049179348759435
0.85,DS03,10,1000,3.16227766016838,0,0.888983673982883,0.918233040102889,0.0292493661200059
0.85,DS03,10,1000,10,0,0.946720045174221,0.978405339068796,0.0316852938945753
0.85,DS03,10,1000,31.6227766016838,0,0.974018840765382,0.9889601849407,0.0149413441753173
0.85,DS03,10,1000,100,0,0.979184401502259,0.968054416851214,-0.0111299846510451
0.85,DS03,10,1000,316.227766016838,0,0.854145184397765,0.855366798354294,0.00122161395652864
0.85,DS03,10,1000,1000,0,0.602707774254311,0.622912822040786,0.0202050477864752
0.85,DS03,11,1,0.001,0,-1.27184638608228,-0.717210185155724,0.554636200926555
0.85,DS03,11,1,0.00316227766016838,0,-1.27183036736248,-0.716107015270415,0.555723352092062
0.85,DS03,11,1,0.01,0,-1.27177971316405,-0.712630083145855,0.55914963001819
0.85,DS03,11,1,0.0316227766016838,0,-1.2716195449361,-0.702230140370848,0.569389404565254
0.85,DS03,11,1,0.1,0,-1.27111319260776,-0.669588250465964,0.601524942141791
0.85,DS03,11,1,0.316227766016838,0,-0.543811705857712,-0.138400666117735,0.405411039739977
0.85,DS03,11,1,1,0,0.239129109468872,0.426583897952225,0.187454788483352
0.85,DS03,11,1,3.16227766016838,0,0.590425040592846,0.668000142230939,0.0775751016380929
0.85,DS03,11,1,10,0,0.837826710374048,0.855540666998657,0.0177139566246087
0.85,DS03,11,1,31.6227766016838,0,0.92057772200473,0.921544309441554,0.000966587436823096
0.85,DS03,11,1,100,0,0.952493183176634,0.944549237577075,-0.00794394559955891
0.85,DS03,11,1,316.227766016838,0,0.909973250066326,0.899517121563781,-0.0104561285025447
0.85,DS03,11,1,1000,0,0.761940229428118,0.75198305800511,-0.00995717142300789
0.85,DS03,11,10,0.001,0,-1.29602457782141,-0.685049167661852,0.61097541015956
0.85,DS03,11,10,0.00316227766016838,0,-1.29600824689782,-0.684219242001286,0.611789004896532
0.85,DS03,11,10,0.01,0,-1.29595660549435,-0.661322373147448,0.634634232346898
0.85,DS03,11,10,0.0316227766016838,0,-1.29579331615015,-0.474743891082051,0.821049425068099
0.85,DS03,11,10,0.1,0,-1.26053947410324,-0.16152501640063,1.09901445770261
0.85,DS03,11,10,0.316227766016838,0,0.0608604343065811,0.326931697943228,0.266071263636647
0.85,DS03,11,10,1,0,0.560244676359212,0.703109546607013,0.1428648702478
0.85,DS03,11,10,3.16227766016838,0,0.833477979661085,0.870203823705326,0.036725844044241
0.85,DS03,11,10,10,0,0.93039757092908,0.939130250137875,0.00873267920879495
0.85,DS03,11,10,31.6227766016838,0,0.960112512442866,0.962259817304172,0.00214730486130588
0.85,DS03,11,10,100,0,0.969367474730134,0.962564945402368,-0.00680252932776582
0.85,DS03,11,10,316.227766016838,0,0.917571461316027,0.907415967808264,-0.010155493507763
0.85,DS03,11,10,1000,0,0.767290994320021,0.757612513637502,-0.00967848068251931
0.85,DS03,11,100,0.001,0,-1.29070046825716,-0.684616554849212,0.60608391340795
0.85,DS03,11,100,0.00316227766016838,0,-1.29068424576849,-0.656513676386401,0.634170569382094
0.85,DS03,11,100,0.01,0,-1.29063294724409,-0.563043573681935,0.727589373562151
0.85,DS03,11,100,0.0316227766016838,0,-1.29047074195595,-0.464910733497158,0.825560008458787
0.85,DS03,11,100,0.1,0,-1.27420485423267,-0.221301163806571,1.0529036904261
0.85,DS03,11,100,0.316227766016838,0,0.046958138887969,0.343226186341721,0.296268047453752
0.85,DS03,11,100,1,0,0.629845519575416,0.711141777250949,0.0812962576755326
0.85,DS03,11,100,3.16227766016838,0,0.857765537483232,0.885164454472424,0.0273989169891916
0.85,DS03,11,100,10,0,0.934986452034186,0.943257004282734,0.008270552248548
0.85,DS03,11,100,31.6227766016838,0,0.961007523583778,0.96355345685334,0.00254593326956154
0.85,DS03,11,100,100,0,0.969610673856659,0.963050137883825,-0.00656053597283413
0.85,DS03,11,100,316.227766016838,0,0.917858714923549,0.907560676759735,-0.0102980381638138
0.85,DS03,11,100,1000,0,0.767146426893113,0.757549094083534,-0.00959733280957942
0.85,DS03,11,1000,0.001,0,-1.29323060588683,-0.618336916184976,0.674893689701856
0.85,DS03,11,1000,0.00316227766016838,0,-1.29321437625843,-0.588661005445768,0.704553370812662
0.85,DS03,11,1000,0.01,0,-1.2931630551581,-0.502832760912561,0.790330294245537
0.85,DS03,11,1000,0.0316227766016838,0,-1.2930007784976,-0.434529936550747,0.858470841946856
0.85,DS03,11,1000,0.1,0,-1.24885160923326,-0.26453669712492,0.984314912108343
0.85,DS03,11,1000,0.316227766016838,0,-0.00146255767840908,0.336776158191399,0.338238715869808
0.85,DS03,11,1000,1,0,0.629938732306364,0.708243949844452,0.0783052175380879
0.85,DS03,11,1000,3.16227766016838,0,0.853706950691589,0.881464709287617,0.0277577585960279
0.85,DS03,11,1000,10,0,0.935955939944134,0.943626705968843,0.00767076602470995
0.85,DS03,11,1000,31.6227766016838,0,0.961434798876279,0.9638202999273,0.00238550105102098
0.85,DS03,11,1000,100,0,0.969616650255133,0.963123276994346,-0.00649337326078769
0.85,DS03,11,1000,316.227766016838,0,0.917870217175652,0.907577984770342,-0.0102922324053102
0.85,DS03,11,1000,1000,0,0.767259142414992,0.75764100133125,-0.00961814108374259
0.85,DS03,12,1,0.001,0,-1.19300268052142,-0.977420311884337,0.215582368637088
0.85,DS03,12,1,0.00316227766016838,0,-1.1920942223962,-0.977001460076572,0.215092762319632
0.85,DS03,12,1,0.01,0,-1.18922605681544,-0.975678788326619,0.213547268488822
0.85,DS03,12,1,0.0316227766016838,0,-1.01073770713253,-0.913101394214073,0.0976363129184559
0.85,DS03,12,1,0.1,0,-0.289535437744314,-0.48889120692925,-0.199355769184936
0.85,DS03,12,1,0.316227766016838,0,0.0229135977408964,0.076971953153058,0.0540583554121616
0.85,DS03,12,1,1,0,0.491230472430479,0.53250299503281,0.0412725226023304
0.85,DS03,12,1,3.16227766016838,0,0.755673441327028,0.746489593954974,-0.00918384737205435
0.85,DS03,12,1,10,0,0.889924309723144,0.875937596157533,-0.013986713565611
0.85,DS03,12,1,31.6227766016838,0,0.935201818913079,0.925922087904733,-0.00927973100834678
0.85,DS03,12,1,100,0,0.937646925134668,0.926448116143142,-0.011198808991525
0.85,DS03,12,1,316.227766016838,0,0.869265206678632,0.859699332025307,-0.00956587465332437
0.85,DS03,12,1,1000,0,0.709761309654016,0.702649876968795,-0.0071114326852203
0.85,DS03,12,10,0.001,0,-1.24888604440322,-0.987833712162732,0.261052332240486
0.85,DS03,12,10,0.00316227766016838,0,-1.24764154291206,-0.987823211257311,0.259818331654754
0.85,DS03,12,10,0.01,0,-1.24372058576034,-0.987790005248393,0.255930580511951
0.85,DS03,12,10,0.0316227766016838,0,-1.23146480661933,-0.947207859222662,0.284256947396665
0.85,DS03,12,10,0.1,0,-0.652103221841473,-0.533953630440677,0.118149591400796
0.85,DS03,12,10,0.316227766016838,0,0.221660185172633,0.175040112467046,-0.0466200727055874
0.85,DS03,12,10,1,0,0.731687880447153,0.696885957796367,-0.0348019226507866
0.85,DS03,12,10,3.16227766016838,0,0.89245801985088,0.878942783605432,-0.0135152362454475
0.85,DS03,12,10,10,0,0.938224271328368,0.932361085221263,-0.00586318610710568
0.85,DS03,12,10,31.6227766016838,0,0.953527171744524,0.946732814492982,-0.00679435725154254
0.85,DS03,12,10,100,0,0.946880635084378,0.936692147534073,-0.010188487550305
0.85,DS03,12,10,316.227766016838,0,0.87485578935961,0.865816915834031,-0.00903887352557964
0.85,DS03,12,10,1000,0,0.713004656768275,0.706251233884258,-0.00675342288401737
0.85,DS03,12,100,0.001,0,-1.24039317137181,-0.982494092245093,0.257899079126715
0.85,DS03,12,100,0.00316227766016838,0,-1.23911589998196,-0.982483584168836,0.256632315813126
0.85,DS03,12,100,0.01,0,-1.2350921307605,-0.982450355492704,0.252641775267796
0.85,DS03,12,100,0.0316227766016838,0,-1.18626541501592,-0.937773856530831,0.248491558485093
0.85,DS03,12,100,0.1,0,-0.44193694179866,-0.532327261757209,-0.0903903199585494
0.85,DS03,12,100,0.316227766016838,0,0.33045859632157,0.237768761102692,-0.0926898352188781
0.85,DS03,12,100,1,0,0.791910547243114,0.746716105190719,-0.0451944420523953
0.85,DS03,12,100,3.16227766016838,0,0.910628319872434,0.895924629254853,-0.014703690617581
0.85,DS03,12,100,10,0,0.944056697448781,0.937494632514869,-0.0065620649339122
0.85,DS03,12,100,31.6227766016838,0,0.955494797319231,0.948669683748432,-0.00682511357079951
0.85,DS03,12,100,100,0,0.947004585217945,0.936648911589065,-0.0103556736288808
0.85,DS03,12,100,316.227766016838,0,0.873884230493677,0.864857641467358,-0.0090265890263187
0.85,DS03,12,100,1000,0,0.711942642494941,0.705159999019964,-0.00678264347497737
0.85,DS03,12,1000,0.001,0,-1.21563618607924,-0.982207866803723,0.233428319275514
0.85,DS03,12,1000,0.00316227766016838,0,-1.21438830704698,-0.982197370242351,0.232190936804628
0.85,DS03,12,1000,0.01,0,-1.21045713131505,-0.982164177978376,0.228292953336676
0.85,DS03,12,1000,0.0316227766016838,0,-1.15261145082006,-0.916351338811185,0.236260112008871
0.85,DS03,12,1000,0.1,0,-0.467762183683656,-0.516326233805204,-0.0485640501215476
0.85,DS03,12,1000,0.316227766016838,0,0.328593678542703,0.23493127440355,-0.0936624041391531
0.85,DS03,12,1000,1,0,0.791675181064895,0.749569845180918,-0.0421053358839771
0.85,DS03,12,1000,3.16227766016838,0,0.911204416996903,0.896839639654826,-0.014364777342077
0.85,DS03,12,1000,10,0,0.944030518709814,0.937658561319242,-0.00637195739057228
0.85,DS03,12,1000,31.6227766016838,0,0.955636863262227,0.948864395121268,-0.00677246814095922
0.85,DS03,12,1000,100,0,0.947335685289027,0.936965184264323,-0.0103705010247044
0.85,DS03,12,1000,316.227766016838,0,0.874233087500612,0.865188031762373,-0.00904505573823911
0.85,DS03,12,1000,1000,0,0.712108326543228,0.705334672517189,-0.00677365402603836
0.85,DS03,13,1,0.001,0,-0.155907587038741,0.157986544833784,0.313894131872525
0.85,DS03,13,1,0.00316227766016838,0,-0.155898233361761,0.15799103971226,0.313889273074021
0.85,DS03,13,1,0.01,0,-0.155868655333229,0.158005253436679,0.313873908769909
0.85,DS03,13,1,0.0316227766016838,0,-0.155775130345776,0.158051345824279,0.313826476170056
0.85,DS03,13,1,0.1,0,-0.155479467856088,0.158199288588315,0.313678756444403
0.85,DS03,13,1,0.316227766016838,0,-0.154214246253205,0.158666433248265,0.31288067950147
0.85,DS03,13,1,1,0,0.579658939762169,0.593489078129737,0.0138301383675676
0.85,DS03,13,1,3.16227766016838,0,0.903850898538463,0.906378288966995,0.00252739042853178
0.85,DS03,13,1,10,0,0.973519946001111,0.980449438495001,0.00692949249389008
0.85,DS03,13,1,31.6227766016838,0,0.988938251698672,0.985754873991251,-0.00318337770742105
0.85,DS03,13,1,100,0,0.971348061958573,0.955399589559418,-0.0159484723991542
0.85,DS03,13,1,316.227766016838,0,0.84040995787485,0.841004567188415,0.000594609313565142
0.85,DS03,13,1,1000,0,0.597275476480543,0.615992886570555,0.0187174100900123
0.85,DS03,13,10,0.001,0,-0.148338855031305,0.161930962564269,0.310269817595573
0.85,DS03,13,10,0.00316227766016838,0,-0.14832987608808,0.161935446775608,0.310265322863688
0.85,DS03,13,10,0.01,0,-0.148301482990389,0.161949626773545,0.310251109763934
0.85,DS03,13,10,0.0316227766016838,0,-0.14821170426994,0.161994464630432,0.310206168900373
0.85,DS03,13,10,0.1,0,-0.14792788038771,0.162136222051717,0.310064102439428
0.85,DS03,13,10,0.316227766016838,0,-0.147031163398146,0.16258417525707,0.309615338655216
0.85,DS03,13,10,1,0,0.650783155508823,0.610638221095151,-0.0401449344136722
0.85,DS03,13,10,3.16227766016838,0,0.920555699399667,0.921063912244716,0.000508212845049427
0.85,DS03,13,10,10,0,0.974017127201604,0.982114392977875,0.00809726577627157
0.85,DS03,13,10,31.6227766016838,0,0.989465224379565,0.986806297716626,-0.00265892666293899
0.85,DS03,13,10,100,0,0.972218827676202,0.956492978044679,-0.015725849631523
0.85,DS03,13,10,316.227766016838,0,0.841086693312538,0.841508292029219,0.000421598716680571
0.85,DS03,13,10,1000,0,0.597364013432285,0.615909513023887,0.0185454995916015
0.85,DS03,13,100,0.001,0,-0.150920230983183,0.160993940366226,0.311914171349409
0.85,DS03,13,100,0.00316227766016838,0,-0.150911214150075,0.160998433810479,0.311909647960554
0.85,DS03,13,100,0.01,0,-0.150882701239382,0.161012643004247,0.311895344243629
0.85,DS03,13,100,0.0316227766016838,0,-0.150792543690283,0.161057573174363,0.311850116864646
0.85,DS03,13,100,0.1,0,-0.150507522379706,0.161199622394843,0.311707144774549
0.85,DS03,13,100,0.316227766016838,0,-0.149607024113794,0.161648497142649,0.311255521256443
0.85,DS03,13,100,1,0,0.690292879723976,0.631395868657085,-0.0588970110668915
0.85,DS03,13,100,3.16227766016838,0,0.933940967644719,0.929276626889873,-0.00466434075484579
0.85,DS03,13,100,10,0,0.976401449242523,0.984813088087391,0.00841163884486806
0.85,DS03,13,100,31.6227766016838,0,0.988846281969711,0.986412059210543,-0.00243422275916738
0.85,DS03,13,100,100,0,0.971781909655282,0.955518666814939,-0.0162632428403429
0.85,DS03,13,100,316.227766016838,0,0.840763583858707,0.841037199130451,0.000273615271744077
0.85,DS03,13,100,1000,0,0.597066450535515,0.615568452451558,0.0185020019160427
0.85,DS03,13,1000,0.001,0,-0.151801382614464,0.159972043361628,0.311773425976092
0.85,DS03,13,1000,0.00316227766016838,0,-0.151792356344392,0.159976547853187,0.311768904197579
0.85,DS03,13,1000,0.01,0,-0.15176381359224,0.159990791980691,0.311754605572931
0.85,DS03,13,1000,0.0316227766016838,0,-0.151673561684616,0.160035832611781,0.311709394296397
0.85,DS03,13,1000,0.1,0,-0.151388242070723,0.16017823104863,0.311566473119353
0.85,DS03,13,1000,0.316227766016838,0,-0.150486801331611,0.160628209197259,0.311115010528869
0.85,DS03,13,1000,1,0,0.683601646796602,0.619057387371833,-0.0645442594247687
0.85,DS03,13,1000,3.16227766016838,0,0.931964082712349,0.926064746916831,-0.00589933579551749
0.85,DS03,13,1000,10,0,0.976215616310135,0.984376240979442,0.00816062466930667
0.85,DS03,13,1000,31.6227766016838,0,0.98885994496598,0.986516951340064,-0.00234299362591628
0.85,DS03,13,1000,100,0,0.971849133492432,0.9556806094657,-0.0161685240267323
0.85,DS03,13,1000,316.227766016838,0,0.84091442699862,0.841201621818356,0.000287194819735825
0.85,DS03,13,1000,1000,0,0.597212233362571,0.615689941369718,0.0184777080071474
0.85,DS03,14,1,0.001,0,0.103253809201264,0.292117367858597,0.188863558657332
0.85,DS03,14,1,0.00316227766016838,0,0.103263442654434,0.292123703303227,0.188860260648793
0.85,DS03,14,1,0.01,0,0.103293905260863,0.292143737129267,0.188849831868405
0.85,DS03,14,1,0.0316227766016838,0,0.103390226008513,0.292207083560491,0.188816857551979
0.85,DS03,14,1,0.1,0,0.103694714267632,0.292407341687067,0.188712627419435
0.85,DS03,14,1,0.316227766016838,0,0.739668949251351,0.663304787772627,-0.076364161478724
0.85,DS03,14,1,1,0,0.941939801035633,0.932937502861573,-0.00900229817405962
0.85,DS03,14,1,3.16227766016838,0,0.92990551653325,0.944354321706853,0.014448805173603
0.85,DS03,14,1,10,0,0.890564996833398,0.908463625923709,0.0178986290903107
0.85,DS03,14,1,31.6227766016838,0,0.868241361172394,0.88299311816673,0.0147517569943364
0.85,DS03,14,1,100,0,0.854378932486408,0.863159638968414,0.00878070648200624
0.85,DS03,14,1,316.227766016838,0,0.796200886259585,0.801528819781309,0.00532793352172412
0.85,DS03,14,1,1000,0,0.662078081001773,0.663831892735265,0.00175381173349143
0.85,DS03,14,10,0.001,0,0.115609965675014,0.304113222488576,0.188503256813562
0.85,DS03,14,10,0.00316227766016838,0,0.115619349707024,0.30411936347337,0.188500013766346
0.85,DS03,14,10,0.01,0,0.115649023587389,0.304138782378816,0.188489758791427
0.85,DS03,14,10,0.0316227766016838,0,0.11574285029319,0.304200184414319,0.188457334121129
0.85,DS03,14,10,0.1,0,0.116039452990116,0.304394295360917,0.188354842370801
0.85,DS03,14,10,0.316227766016838,0,0.757399904601543,0.772783727789204,0.0153838231876617
0.85,DS03,14,10,1,0,0.958341457405682,0.961641632884465,0.00330017547878281
0.85,DS03,14,10,3.16227766016838,0,0.921566645431322,0.936872561156025,0.0153059157247025
0.85,DS03,14,10,10,0,0.882991980198886,0.899435997297921,0.0164440170990354
0.85,DS03,14,10,31.6227766016838,0,0.868258944496219,0.881818385909692,0.0135594414134729
0.85,DS03,14,10,100,0,0.854828081904523,0.863380097034245,0.00855201512972203
0.85,DS03,14,10,316.227766016838,0,0.793866531122467,0.799438711124685,0.00557218000221837
0.85,DS03,14,10,1000,0,0.659527513852832,0.661382337980407,0.00185482412757509
0.85,DS03,14,100,0.001,0,0.114566653393638,0.303191043214541,0.188624389820903
0.85,DS03,14,100,0.00316227766016838,0,0.114576070095213,0.303197208179329,0.188621138084116
0.85,DS03,14,100,0.01,0,0.114605847281219,0.303216702913095,0.188610855631876
0.85,DS03,14,100,0.0316227766016838,0,0.114700000622159,0.30327834470811,0.188578344085951
0.85,DS03,14,100,0.1,0,0.114997635770373,0.303473213533995,0.188475577763622
0.85,DS03,14,100,0.316227766016838,0,0.847894636593809,0.81680052346725,-0.0310941131265584
0.85,DS03,14,100,1,0,0.965114931307162,0.967264756812854,0.00214982550569187
0.85,DS03,14,100,3.16227766016838,0,0.919224445381789,0.933974065309212,0.0147496199274236
0.85,DS03,14,100,10,0,0.879845017112976,0.8964440664958,0.016599049382824
0.85,DS03,14,100,31.6227766016838,0,0.866325613134554,0.879918334736414,0.0135927216018601
0.85,DS03,14,100,100,0,0.853937073609667,0.862502981848485,0.00856590823881742
0.85,DS03,14,100,316.227766016838,0,0.793667199758117,0.799292195890972,0.00562499613285505
0.85,DS03,14,100,1000,0,0.659517066039743,0.661393852396077,0.00187678635633393
0.85,DS03,14,1000,0.001,0,0.114833825330787,0.30351528373838,0.188681458407593
0.85,DS03,14,1000,0.00316227766016838,0,0.114843228401691,0.303521439128187,0.188678210726496
0.85,DS03,14,1000,0.01,0,0.114872962487751,0.303540903585118,0.188667941097367
0.85,DS03,14,1000,0.0316227766016838,0,0.114966979574881,0.30360244965551,0.188635470080629
0.85,DS03,14,1000,0.1,0,0.115264184252425,0.303797015964878,0.188532831712453
0.85,DS03,14,1000,0.316227766016838,0,0.841762911310474,0.811815728728455,-0.029947182582019
0.85,DS03,14,1000,1,0,0.964657694541466,0.967733833519627,0.00307613897816172
0.85,DS03,14,1000,3.16227766016838,0,0.919618176063243,0.934400966786537,0.0147827907232938
0.85,DS03,14,1000,10,0,0.880090033064198,0.896745980681131,0.0166559476169329
0.85,DS03,14,1000,31.6227766016838,0,0.866232235963096,0.879905060471474,0.0136728245083773
0.85,DS03,14,1000,100,0,0.853805626224159,0.862422539240337,0.00861691301617828
0.85,DS03,14,1000,316.227766016838,0,0.793480363241512,0.799096765150856,0.00561640190934398
0.85,DS03,14,1000,1000,0,0.659387796799846,0.66125711198963,0.00186931518978439
0.85,DS03,15,1,0.001,0,-0.951591399521742,-0.50548586174224,0.446105537779503
0.85,DS03,15,1,0.00316227766016838,0,-0.95157144746676,-0.505474942997886,0.446096504468874
0.85,DS03,15,1,0.01,0,-0.951508357043051,-0.505440416359819,0.446067940683233
0.85,DS03,15,1,0.0316227766016838,0,-0.951308882738483,-0.505331248174071,0.445977634564412
0.85,DS03,15,1,0.1,0,-0.872303927936251,-0.504986174291374,0.367317753644877
0.85,DS03,15,1,0.316227766016838,0,-0.106380828851119,-0.102501460182473,0.0038793686686458
0.85,DS03,15,1,1,0,0.611176566219968,0.585144903435808,-0.0260316627841599
0.85,DS03,15,1,3.16227766016838,0,0.890690441288751,0.884400294831015,-0.00629014645773651
0.85,DS03,15,1,10,0,0.965669807297901,0.969242270944498,0.0035724636465968
0.85,DS03,15,1,31.6227766016838,0,0.985044397603518,0.986670989856001,0.00162659225248274
0.85,DS03,15,1,100,0,0.98386190454918,0.976399375346877,-0.00746252920230239
0.85,DS03,15,1,316.227766016838,0,0.910976795697393,0.904303296904913,-0.00667349879248036
0.85,DS03,15,1,1000,0,0.7377956468505,0.735693099125763,-0.00210254772473673
0.85,DS03,15,10,0.001,0,-0.916590250501754,-0.504939895793447,0.411650354708306
0.85,DS03,15,10,0.00316227766016838,0,-0.916570917122307,-0.504928876457979,0.411642040664328
0.85,DS03,15,10,0.01,0,-0.916509782930908,-0.504894031744036,0.411615751186872
0.85,DS03,15,10,0.0316227766016838,0,-0.91631649286167,-0.504783857925579,0.411532634936091
0.85,DS03,15,10,0.1,0,-0.915705587962935,-0.342525259447344,0.573180328515591
0.85,DS03,15,10,0.316227766016838,0,0.0834395628478115,0.105347252471547,0.0219076896237353
0.85,DS03,15,10,1,0,0.77062241023556,0.767880571339358,-0.00274183889620194
0.85,DS03,15,10,3.16227766016838,0,0.934397535331724,0.927553096549039,-0.00684443878268437
0.85,DS03,15,10,10,0,0.978271478188312,0.979464631209364,0.00119315302105183
0.85,DS03,15,10,31.6227766016838,0,0.99004023204489,0.988864757754277,-0.00117547429061304
0.85,DS03,15,10,100,0,0.980837700893186,0.972977662571407,-0.00786003832177873
0.85,DS03,15,10,316.227766016838,0,0.902867158158277,0.89689804414476,-0.00596911401351652
0.85,DS03,15,10,1000,0,0.731090281772516,0.728721966288215,-0.00236831548430072
0.85,DS03,15,100,0.001,0,-0.931398316412046,-0.513994017310342,0.417404299101704
0.85,DS03,15,100,0.00316227766016838,0,-0.931378530407932,-0.513982803291778,0.417395727116154
0.85,DS03,15,100,0.01,0,-0.931315965081888,-0.513947342981635,0.417368622100253
0.85,DS03,15,100,0.0316227766016838,0,-0.931118151269078,-0.513835222934964,0.417282928334114
0.85,DS03,15,100,0.1,0,-0.930492960031872,-0.513480821138232,0.41701213889364
0.85,DS03,15,100,0.316227766016838,0,0.0779134246199804,0.121464364693642,0.0435509400736614
0.85,DS03,15,100,1,0,0.778546077669613,0.767765821208295,-0.010780256461319
0.85,DS03,15,100,3.16227766016838,0,0.939020503821863,0.934756313055082,-0.00426419076678064
