subset,unit,N,method,lam,skill,rmse,false_alarm,detect_corr
DS02,15,1,D_约束+收缩★,3162.2776601683795,0.4447228569264621,0.058378753710218306,0.005324920189639372,0.993048633422386
DS02,15,1,B_岭回归,10000.0,0.21362732499396386,0.06947269203196187,0.005163688663198011,0.9757061458666639
DS02,15,1,D_约束+收缩★,10000.0,0.21811072009922805,0.06927436446842931,0.0034371113694830332,0.993307553602624
DS02,15,10,Z_全零哨兵,,0.0,0.07834294999233453,0.0,0.0
DS02,15,10,B_岭回归,1e-06,-92.31742492464564,0.7568002969922695,0.012027691980826538,0.12532531411749398
DS02,15,10,D_约束+收缩★,1e-06,-0.534840145568402,0.09705803531041492,0.0017563386449715615,0.8658207665892664
DS02,15,10,B_岭回归,3.162277660168379e-06,-92.3054286509881,0.7567516507974669,0.012027509874036637,0.12533113758692901
DS02,15,10,D_约束+收缩★,3.162277660168379e-06,-0.5348034575642129,0.09705687529160259,0.0017563348026033993,0.8658209183067068
DS02,15,10,B_岭回归,1e-05,-92.26750832959952,0.756597859199088,0.012026934155667413,0.12534955290274855
DS02,15,10,D_约束+收缩★,1e-05,-0.5346874649321305,0.09705320769003357,0.0017563226537904038,0.8658213974439953
DS02,15,10,B_岭回归,3.1622776601683795e-05,-92.14774584855866,0.7561119389400073,0.012025115111923272,0.12540778611152828
DS02,15,10,D_约束+收缩★,3.1622776601683795e-05,-0.5343209140983396,0.09704161671158289,0.0017562842540815237,0.8658229062596999
DS02,15,10,B_岭回归,0.0001,-91.77053885309347,0.7545794271200831,0.01201937812232698,0.1255919243489695
DS02,15,10,D_约束+收缩★,0.0001,-0.5331642741692542,0.09700503265380205,0.0017561630053669884,0.8658276141983695
DS02,15,10,B_岭回归,0.00031622776601683794,-90.592675857409,0.7497738585258196,0.01200140434159964,0.12617410700648846
DS02,15,10,D_约束+收缩★,0.00031622776601683794,-0.5295314509754401,0.09689003808347661,0.0017557813926207136,0.8658418728209161
DS02,15,10,B_岭回归,0.001,-87.012098860111,0.7349725340225075,0.011946950723632941,0.12801398815195006
DS02,15,10,D_约束+收缩★,0.001,-0.518286353220083,0.09653321380498892,0.0017545924431961774,0.8658808065991387
DS02,15,10,B_岭回归,0.0031622776601683794,-76.97373972411583,0.6917897179895471,0.011794294961354245,0.1338205847296303
DS02,15,10,D_约束+收缩★,0.0031622776601683794,-0.48500539335744497,0.0954693435371604,0.001751002460398096,0.865946451756606
DS02,15,10,B_岭回归,0.01,-54.45779845386575,0.5834198931198853,0.011439224561311216,0.1520603628427424
DS02,15,10,D_约束+收缩★,0.01,-0.47035981369539726,0.09499740304236486,0.001749855415039845,0.8659498470366597
DS02,15,10,B_岭回归,0.03162277660168379,-23.81673337732991,0.39027634420960683,0.010905345004924504,0.2083388746497642
DS02,15,10,D_约束+收缩★,0.03162277660168379,-0.4691760222898216,0.09495915398514869,0.0017514580716677746,0.8659501962508523
DS02,15,10,B_岭回归,0.1,-4.951727589676544,0.19112673616086964,0.01068201999236691,0.3682683348735696
DS02,15,10,D_约束+收缩★,0.1,-0.32523737056318835,0.09018758502524844,0.001742374647426758,0.8875131488301354
DS02,15,10,B_岭回归,0.31622776601683794,0.09584040410545291,0.07449420139856944,0.010660606740031752,0.6811078960414946
DS02,15,10,D_约束+收缩★,0.31622776601683794,0.4494289501648212,0.05813084106622384,0.001667896147098946,0.987967435664448
DS02,15,10,B_岭回归,1.0,0.861595835323401,0.029145700653473387,0.01059503560141873,0.9195124866898964
DS02,15,10,D_约束+收缩★,1.0,0.8218173345755916,0.03306988208878305,0.0016231216784535851,0.9839458432829543
DS02,15,10,B_岭回归,3.1622776601683795,0.95271202465137,0.01703630006380987,0.01036539831210173,0.9796801776540933
DS02,15,10,D_约束+收缩★,3.1622776601683795,0.9415104152117519,0.01894694480650254,0.00161443287448842,0.9865037724438112
DS02,15,10,B_岭回归,10.0,0.9660775110909152,0.014429250576752187,0.009773776372404583,0.9880008149264315
DS02,15,10,D_约束+收缩★,10.0,0.9815963958055567,0.010627995527682782,0.0016816286952149287,0.9924899027681748
DS02,15,10,B_岭回归,31.622776601683793,0.9688444155858209,0.013828270676064786,0.008952100113736353,0.9902429406187596
DS02,15,10,D_约束+收缩★,31.622776601683793,0.9866172465346725,0.009063014181964625,0.0019497995066195717,0.9944093968663346
DS02,15,10,B_岭回归,100.0,0.945872174807939,0.01822679083395882,0.008774743699900334,0.9924233992290862
DS02,15,10,D_约束+收缩★,100.0,0.9632056916993363,0.015027621304172428,0.003328495161637627,0.995416514825085
DS02,15,10,B_岭回归,316.22776601683796,0.855160630745363,0.029815578022798276,0.009319347056249863,0.9942923771566866
DS02,15,10,D_约束+收缩★,316.22776601683796,0.8695049418845995,0.02830068538503947,0.005414010749034993,0.995953584823687
DS02,15,10,B_岭回归,1000.0,0.6828889575303475,0.0441169625327917,0.008893688221894328,0.9953046506000373
DS02,15,10,D_约束+收缩★,1000.0,0.6903578686151324,0.04359432372910851,0.006167033732027265,0.9964896444721586
DS02,15,10,B_岭回归,3162.2776601683795,0.4489368875882652,0.05815681194066438,0.006894233234340827,0.9958653561449117
DS02,15,10,D_约束+收缩★,3162.2776601683795,0.45302299498859466,0.057940795727480836,0.005173511267177973,0.9967720703199122
DS02,15,10,B_岭回归,10000.0,0.22066326997530805,0.06916119574526963,0.004235266308752715,0.9961815107912718
DS02,15,10,D_约束+收缩★,10000.0,0.22261334777132502,0.06907461302603841,0.0033342397187320566,0.9968212045737491
DS02,15,100,Z_全零哨兵,,0.0,0.07834294999233453,0.0,0.0
DS02,15,100,B_岭回归,1e-06,-44.75556963539652,0.5299341461550809,0.008759140085237087,0.21206144374630964
DS02,15,100,D_约束+收缩★,1e-06,-0.5591439517565624,0.09782346186940068,0.0009757717794681148,0.9967582283885958
DS02,15,100,B_岭回归,3.162277660168379e-06,-44.749693382816794,0.5299001161243548,0.008759029667202718,0.21206956481887276
DS02,15,100,D_约束+收缩★,3.162277660168379e-06,-0.5591439301834873,0.09782346119263415,0.0009757719556718963,0.9967582284306288
DS02,15,100,B_岭回归,1e-05,-44.73111849724243,0.5297925325257236,0.008758680587984857,0.21209524565098814
DS02,15,100,D_约束+收缩★,1e-05,-0.5591438619634359,0.09782345905251048,0.0009757725128771777,0.9967582285635475
DS02,15,100,B_岭回归,3.1622776601683795e-05,-44.67245403691216,0.5294526111780706,0.0087575776345896,0.2121764530063618
DS02,15,100,D_约束+收缩★,3.1622776601683795e-05,-0.5591436462327561,0.09782345228484698,0.0009757742749146422,0.9967582289838735
DS02,15,100,B_岭回归,0.0001,-44.48768272927032,0.528380555862979,0.008754099083122203,0.21243322753588503
DS02,15,100,D_约束+收缩★,0.0001,-0.5591429640330108,0.09782343088363045,0.0009757798469633684,0.9967582303130503
DS02,15,100,B_岭回归,0.00031622776601683794,-43.91071550030426,0.5250188639199188,0.008743191032938512,0.21324496274998986
DS02,15,100,D_约束+收缩★,0.00031622776601683794,-0.5591408067337473,0.09782336320719112,0.0009757974672983072,0.9967582345161765
DS02,15,100,B_岭回归,0.001,-42.15677708114138,0.5146647489254762,0.008710861841389457,0.2158093113987197
DS02,15,100,D_约束+收缩★,0.001,-0.5591339848119239,0.09782314919699289,0.0009758531873871882,0.9967582478066249
DS02,15,100,B_岭回归,0.0031622776601683794,-37.23933214949693,0.4844568155957249,0.00862421226984956,0.22389228023265148
DS02,15,100,D_约束+收缩★,0.0031622776601683794,-0.5591124125754248,0.09782247245226484,0.000976029386753061,0.9967582898246807
DS02,15,100,B_岭回归,0.01,-26.208356928996068,0.4086496007137549,0.008420176605711864,0.2491789816964418
DS02,15,100,D_约束+收缩★,0.01,-0.5590442009181062,0.09782033254692538,0.0009765865478088339,0.9967584225971191
DS02,15,100,B_岭回归,0.03162277660168379,-11.191993148237641,0.27355035062801636,0.00814343787965943,0.3260552918699973
DS02,15,100,D_约束+收缩★,0.03162277660168379,-0.5588285541449465,0.09781356706569237,0.000978348143184836,0.9967588414575798
DS02,15,100,B_岭回归,0.1,-1.93841564507471,0.13429397680715927,0.008137931898774422,0.5302771453520042
DS02,15,100,D_约束+收缩★,0.1,-0.2786625416780677,0.08858861096811667,0.0009691772712678413,0.8869905318322194
DS02,15,100,B_岭回归,0.31622776601683794,0.5441526915621955,0.05289439063364422,0.008226951257989123,0.827301173722485
DS02,15,100,D_约束+收缩★,0.31622776601683794,0.45835962372770833,0.057657450706048684,0.0009194621354405142,0.982269592848823
DS02,15,100,B_岭回归,1.0,0.9238990205153517,0.021612004240927872,0.008231142421351702,0.9627948210195476
DS02,15,100,D_约束+收缩★,1.0,0.8895092748220317,0.026041310318011823,0.0008678531785305198,0.9915434450766584
DS02,15,100,B_岭回归,3.1622776601683795,0.9701516816043508,0.013535049711330908,0.008081518597963078,0.9886253970753499
DS02,15,100,D_约束+收缩★,3.1622776601683795,0.9753823714970009,0.01229201347323407,0.0008792335585518833,0.994841679239653
DS02,15,100,B_岭回归,10.0,0.9768438658305876,0.011921556172329791,0.007675774155972463,0.9925778190025696
DS02,15,100,D_约束+收缩★,10.0,0.9920806648180723,0.006971789776211531,0.0010278019030715115,0.99630735234327
DS02,15,100,B_岭回归,31.622776601683793,0.9756147628899594,0.012233857350526916,0.007197119018779925,0.9940645979562673
DS02,15,100,D_约束+收缩★,31.622776601683793,0.9908663371671532,0.00748725127836619,0.001517762796414825,0.9966058245511583
DS02,15,100,B_岭回归,100.0,0.9496080875156685,0.017586537456822992,0.007293720022144527,0.9954963929310887
DS02,15,100,D_约束+收缩★,100.0,0.9658901677609251,0.01446903984257739,0.0031935167943132484,0.996708188532876
DS02,15,100,B_岭回归,316.22776601683796,0.8574021464908488,0.029583967378714333,0.008246619587386138,0.9966325949853378
DS02,15,100,D_约束+收缩★,316.22776601683796,0.8720007476712348,0.028028744017666817,0.005389493452759571,0.9968789023110004
DS02,15,100,B_岭回归,1000.0,0.6847824707445272,0.043985051127471676,0.008244452505948805,0.9971895659738843
DS02,15,100,D_约束+收缩★,1000.0,0.6922731577453267,0.04345928840552762,0.006277703276724344,0.9971731222019039
DS02,15,100,B_岭回归,3162.2776601683795,0.4507898429475582,0.05805895317072969,0.006656207599551622,0.9973935252789295
DS02,15,100,D_约束+收缩★,3162.2776601683795,0.45499983260818067,0.057835998614576466,0.005290062967937583,0.9973189271777713
DS02,15,100,B_岭回归,10000.0,0.2217918948379366,0.06911109844919174,0.004207467840267506,0.9973981477414223
DS02,15,100,D_约束+收缩★,10000.0,0.22385025808646697,0.06901963837860234,0.0034400507283138546,0.9973301286589377
DS02,15,1000,Z_全零哨兵,,0.0,0.07834294999233453,0.0,0.0
DS02,15,1000,B_岭回归,1e-06,-40.92390146592341,0.5072601743176081,0.00799700630537257,0.22575529197656866
DS02,15,1000,D_约束+收缩★,1e-06,-0.5459840004040186,0.09740974766555914,0.001144785913767008,0.9969564599300924
DS02,15,1000,B_岭回归,3.162277660168379e-06,-40.9185163577724,0.5072275945894652,0.007996910445940714,0.22576387985132462
DS02,15,1000,D_约束+收缩★,3.162277660168379e-06,-0.5459839794616337,0.09740974700578761,0.0011447860997392196,0.9969564599598033
DS02,15,1000,B_岭回归,1e-05,-40.9014939843116,0.5071245960219577,0.00799660739277238,0.22579103679976006
DS02,15,1000,D_约束+收缩★,1e-05,-0.5459839132359992,0.09740974491940688,0.0011447866878349744,0.996956460053757
DS02,15,1000,B_岭回归,3.1622776601683795e-05,-40.84773277553132,0.5067991615401002,0.007995649863669222,0.22587691162556203
DS02,15,1000,D_约束+收缩★,3.1622776601683795e-05,-0.5459837038122197,0.09740973832169346,0.0011447885475566583,0.9969564603508638
DS02,15,1000,B_岭回归,0.0001,-40.67840492048203,0.5057727953125555,0.007992629959160622,0.22614844179840032
DS02,15,1000,D_约束+收缩★,0.0001,-0.5459830415565945,0.09740971745790496,0.0011447944285094922,0.99695646129039
DS02,15,1000,B_岭回归,0.00031622776601683794,-40.149661716140656,0.5025543719524711,0.007983160138252317,0.2270067964590675
DS02,15,1000,D_约束+收缩★,0.00031622776601683794,-0.5459809473257948,0.0974096514809524,0.0011448130256800665,0.9969564642613555
DS02,15,1000,B_岭回归,0.001,-38.54232341658418,0.4926415213812796,0.007954079926387973,0.22971814712396543
DS02,15,1000,D_约束+收缩★,0.001,-0.5459743248401097,0.0974094428449034,0.0011448718347452569,0.9969564736555991
DS02,15,1000,B_岭回归,0.0031622776601683794,-34.03591786197118,0.46372090052315645,0.007869803749334816,0.23826170834363516
DS02,15,1000,D_约束+收缩★,0.0031622776601683794,-0.545953383237425,0.09740878309372734,0.0011450578018198188,0.996956503355066
DS02,15,1000,B_岭回归,0.01,-23.927154482388765,0.3911436403560861,0.007672168868879188,0.264960603522919
DS02,15,1000,D_约束+收缩★,0.01,-0.5458871654332258,0.0974066969167223,0.0011456458461619628,0.9969565971956257
DS02,15,1000,B_岭回归,0.03162277660168379,-10.166803565678567,0.2617968152682153,0.007425441044829699,0.3458104535061935
DS02,15,1000,D_约束+收缩★,0.03162277660168379,-0.5456778199177998,0.09740010123948302,0.0011475050538791067,0.9969568931717763
DS02,15,1000,B_岭回归,0.1,-1.6883077466296785,0.12845156874825703,0.007442716763933508,0.5567688602828285
DS02,15,1000,D_约束+收缩★,0.1,-0.2775886159321572,0.0885514011604099,0.001129869652736988,0.8865738833394333
DS02,15,1000,B_岭回归,0.31622776601683794,0.5854369371750008,0.050442339747621016,0.007516967795755909,0.8454185085839822
DS02,15,1000,D_约束+收缩★,0.31622776601683794,0.513751262736166,0.05462974383633044,0.0010501649767613987,0.9845999213144627
DS02,15,1000,B_岭回归,1.0,0.932762916103473,0.020314416650527148,0.007526495468456326,0.9680774282096664
DS02,15,1000,D_约束+收缩★,1.0,0.9015351110150578,0.024583324767785627,0.0009837941984225116,0.9923275194121709
DS02,15,1000,B_岭回归,3.1622776601683795,0.9746964983521307,0.012462071355032661,0.007421436413627058,0.9905836107843674
DS02,15,1000,D_约束+收缩★,3.1622776601683795,0.979246743257868,0.011286078072948014,0.000995486035593542,0.9948987341361457
DS02,15,1000,B_岭回归,10.0,0.9800943659796186,0.011053197453792837,0.007156724627117237,0.9939023151633714
DS02,15,1000,D_约束+收缩★,10.0,0.9924723590250248,0.00679718937073632,0.0011713821712491083,0.9962693618056545
DS02,15,1000,B_岭回归,31.622776601683793,0.9772682494471086,0.011811807529988684,0.0069068418272698025,0.9950889165387764
DS02,15,1000,D_约束+收缩★,31.622776601683793,0.9904083545687731,0.007672669278646662,0.0016391725352493496,0.9967897376656453
DS02,15,1000,B_岭回归,100.0,0.9494071071152922,0.017621573159220267,0.007116927391508545,0.9962287650312062
DS02,15,1000,D_约束+收缩★,100.0,0.9642942608485086,0.014803654300895752,0.003366905424614649,0.9970066852909593
DS02,15,1000,B_岭回归,316.22776601683796,0.8561443853471292,0.029714151225731764,0.008113317766492862,0.9971359968957412
DS02,15,1000,D_约束+收缩★,316.22776601683796,0.8698791740375494,0.028260076067389762,0.005481211825335974,0.9972099300431924
DS02,15,1000,B_岭回归,1000.0,0.6834597374392264,0.04407724077325421,0.008136219629552018,0.9975749070668085
DS02,15,1000,D_约束+收缩★,1000.0,0.6905228138055746,0.04358271091682118,0.006261056069979819,0.9974592072096488
DS02,15,1000,B_岭回归,3162.2776601683795,0.44973040009122456,0.05811492492147266,0.006570612569095425,0.9977342128212722
DS02,15,1000,D_约束+收缩★,3162.2776601683795,0.45370906276667067,0.057904447046126545,0.005256793030761886,0.9975354892471788
DS02,15,1000,B_岭回归,10000.0,0.22120070093330657,0.06913734483688366,0.004139526677566869,0.9977366920096667
DS02,15,1000,D_约束+收缩★,10000.0,0.22315451924051866,0.06905056597195619,0.0034139073201281643,0.9975198636956986
DS03,10,1,Z_全零哨兵,,0.0,0.08708803360725222,0.0,0.0
DS03,10,1,B_岭回归,1e-06,-310.4214068245369,1.5368543676656723,0.027384138807882367,0.09301896970046307
DS03,10,1,D_约束+收缩★,1e-06,-0.0017543313083721035,0.0871643907649598,0.0009919028654139632,0.9886506307253284
DS03,10,1,B_岭回归,3.162277660168379e-06,-310.3813733303472,1.5367555825043584,0.027383734700401216,0.09302256851899453
DS03,10,1,D_约束+收缩★,3.162277660168379e-06,-0.0017543209271220217,0.08716439031331447,0.0009919028543410946,0.9886506307144538
DS03,10,1,B_岭回归,1e-05,-310.25482712408046,1.5364432800226777,0.02738245714173741,0.0930339488578501
DS03,10,1,D_约束+收缩★,1e-05,-0.0017542880987275744,0.08716438888508653,0.0009919028193255855,0.9886506306800658
DS03,10,1,B_岭回归,3.1622776601683795e-05,-309.85516052340824,1.535456528559786,0.02737842055814374,0.09306993539431174
DS03,10,1,D_约束+收缩★,3.1622776601683795e-05,-0.001754184286258731,0.08716438436863437,0.000991902708596843,0.9886506305713201
DS03,10,1,B_岭回归,0.0001,-308.5963607424478,1.5323444794483732,0.027365689778377732,0.09318372226389639
DS03,10,1,D_约束+收缩★,0.0001,-0.0017538560026097993,0.08716437008636585,0.0009919023584421605,0.9886506302274352
DS03,10,1,B_岭回归,0.00031622776601683794,-304.66564879457087,1.5225858939491452,0.02732576863129129,0.09354342237033507
DS03,10,1,D_约束+收缩★,0.00031622776601683794,-0.001752817880617652,0.08716432492194126,0.000991901251159443,0.9886506291399673
DS03,10,1,B_岭回归,0.001,-292.7167481782033,1.4925292129956074,0.027207041352908003,0.094679636409381
DS03,10,1,D_约束+收缩★,0.001,-0.0017495350712335433,0.08716418210023259,0.0009918977496599505,0.9886506257010046
DS03,10,1,B_岭回归,0.0031622776601683794,-259.21766237836476,1.4048400185494836,0.02690106401176591,0.09826002699393327
DS03,10,1,D_约束+收缩★,0.0031622776601683794,-0.0017391541224578422,0.08716373046575612,0.0009918866773053817,0.9886506148251811
DS03,10,1,B_岭回归,0.01,-184.08201769712642,1.1847878647554084,0.026178705184484008,0.10945420785069708
DS03,10,1,D_约束+收缩★,0.01,-0.001706328739925489,0.08716230234635838,0.0009918516670356708,0.9886505804241195
DS03,10,1,B_岭回归,0.03162277660168379,-81.8426697310086,0.7926574169290158,0.025072452391383913,0.1435355657295946
DS03,10,1,D_约束+收缩★,0.03162277660168379,-0.001602546360128576,0.08715778697832065,0.0009917409907322663,0.9886504715515547
DS03,10,1,B_岭回归,0.1,-18.913405638469175,0.3886254650930555,0.02448820431972506,0.23810727614532723
DS03,10,1,D_约束+收缩★,0.1,-0.001274563452434485,0.08714351554645891,0.0009913913601761533,0.9886501263986016
DS03,10,1,B_岭回归,0.31622776601683794,-2.0891151251504696,0.15306487159875626,0.02437305983196596,0.4411643030841794
DS03,10,1,D_约束+收缩★,0.31622776601683794,0.1393056109598878,0.08079471818435031,0.0009713001464741671,0.9307605895703509
DS03,10,1,B_岭回归,1.0,0.4587544823896246,0.0640701352721115,0.02419323361181743,0.7101375279052963
DS03,10,1,D_约束+收缩★,1.0,0.5115603250666554,0.06086448496019325,0.0009164836412435496,0.9820862835651173
DS03,10,1,B_岭回归,3.1622776601683795,0.7654628103326777,0.04217589846319641,0.023592291419408367,0.8849337466066528
DS03,10,1,D_约束+收缩★,3.1622776601683795,0.833757813067397,0.03550823670291541,0.0008608807803702825,0.9850514335850962
DS03,10,1,B_岭回归,10.0,0.8242805299353367,0.03650635115708289,0.022191717814247402,0.9435189050825213
DS03,10,1,D_约束+收缩★,10.0,0.9491716603370938,0.019634120239719503,0.001017571750431346,0.9824086386890304
DS03,10,1,B_岭回归,31.622776601683793,0.8625667708974504,0.03228526533018203,0.019576852393150327,0.9566391180810173
DS03,10,1,D_约束+收缩★,31.622776601683793,0.9755748708767032,0.013610588967196273,0.0022917771707037554,0.9814097625497489
DS03,10,1,B_岭回归,100.0,0.8441768735238717,0.034377511934802915,0.01682487325512525,0.9651068496524183
DS03,10,1,D_约束+收缩★,100.0,0.9499116416486676,0.019490675164926037,0.004652765495110544,0.9839705144922762
DS03,10,1,B_岭回归,316.22776601683796,0.7161573718197509,0.046397789932185844,0.015630937818028785,0.9719464498986122
DS03,10,1,D_约束+收缩★,316.22776601683796,0.8112911723461141,0.03783158986963515,0.006978723265481316,0.9851149580718516
DS03,10,1,B_岭回归,1000.0,0.5192012486945775,0.06038654052691876,0.013676392456944677,0.9763838937317599
DS03,10,1,D_约束+收缩★,1000.0,0.5701119084068828,0.05710001100843666,0.007540951099864241,0.9864770390768882
DS03,10,1,B_岭回归,3162.2776601683795,0.31497016648064113,0.07207974265676449,0.009733712442125774,0.978549571465562
DS03,10,1,D_约束+收缩★,3162.2776601683795,0.3341849569544314,0.07106164981354522,0.006226508342425533,0.9875309893506946
DS03,10,1,B_岭回归,10000.0,0.15182209190013352,0.08020509597090378,0.0061763811452034256,0.9789002817679879
DS03,10,1,D_约束+收缩★,10000.0,0.16086212934648159,0.07977653058572104,0.004502289365033368,0.9879234896366972
DS03,10,10,Z_全零哨兵,,0.0,0.08708803360725222,0.0,0.0
DS03,10,10,B_岭回归,1e-06,-52.88435578299998,0.6392781076135808,0.010865730156954485,0.1459378576400598
DS03,10,10,D_约束+收缩★,1e-06,0.407896967655507,0.06701270166627987,0.002077717883098344,0.9483986971046315
DS03,10,10,B_岭回归,3.162277660168379e-06,-52.87742779423417,0.6392370098417838,0.010865594432630209,0.14594568802513466
DS03,10,10,D_约束+收缩★,3.162277660168379e-06,0.4078981103801729,0.06701263700092613,0.0020777171298700142,0.9483987184145296
DS03,10,10,B_岭回归,1e-05,-52.85552836482262,0.6391070820671653,0.010865165349129341,0.14597044927784744
DS03,10,10,D_约束+收缩★,1e-05,0.40790172396116553,0.06701243251250526,0.0020777147479708485,0.948398785793111
DS03,10,10,B_岭回归,3.1622776601683795e-05,-52.7863641419321,0.6386965620404584,0.010863809612149356,0.1460487452239401
DS03,10,10,D_约束+收缩★,3.1622776601683795e-05,0.4079131507904806,0.06701178587717983,0.0020777072159232487,0.9483989987705507
DS03,10,10,B_岭回归,0.0001,-52.56852283886542,0.6374018504767952,0.010859533804434223,0.1462962786211394
DS03,10,10,D_约束+收缩★,0.0001,0.40794928242659767,0.06700974117511807,0.0020776833992863473,0.9483996713412752
DS03,10,10,B_岭回归,0.00031622776601683794,-51.88829478102679,0.6333419675972741,0.010846159790394421,0.14707844603904333
DS03,10,10,D_约束+收缩★,0.00031622776601683794,0.40806350899151533,0.0670032766429828,0.0020776081023531293,0.9484017889766831
DS03,10,10,B_岭回归,0.001,-49.82048539875197,0.620837425008422,0.010805471233633726,0.1495458365572986
DS03,10,10,D_约束+收缩★,0.001,0.40842440836830496,0.06698284782326405,0.0020773701712847956,0.9484083936677089
DS03,10,10,B_岭回归,0.0031622776601683794,-44.02335451261353,0.5843558677029254,0.010687122709799976,0.15728738162349246
DS03,10,10,D_约束+收缩★,0.0031622776601683794,0.4230415681192681,0.0661501368377378,0.002071741377575115,0.9510843387920437
DS03,10,10,B_岭回归,0.01,-31.021094202859665,0.49280666028900383,0.010411558818964424,0.18114129374613427
DS03,10,10,D_约束+收缩★,0.01,0.44536468164881515,0.06485780479087813,0.002062986868801108,0.9590883412754355
DS03,10,10,B_岭回归,0.03162277660168379,-13.3293938082522,0.329664660310597,0.010057609880055779,0.25005453365494884
DS03,10,10,D_约束+收缩★,0.03162277660168379,0.5412657153153414,0.05898466052983979,0.002025501253740753,0.9781017660539977
DS03,10,10,B_岭回归,0.1,-2.4415211703168263,0.16155994895592202,0.009938505450139704,0.41032301500335916
DS03,10,10,D_约束+收缩★,0.1,0.7291567566701425,0.045322878806598944,0.0019371868281168859,0.9812896070361653
DS03,10,10,B_岭回归,0.31622776601683794,0.46813985873087727,0.06351220736015085,0.009984761008041632,0.6472165334881371
DS03,10,10,D_约束+收缩★,0.31622776601683794,0.9155863718059695,0.025302577755960138,0.0018227898815952486,0.9860449213529637
DS03,10,10,B_岭回归,1.0,0.9081102293270387,0.026399279154372807,0.009915417792330903,0.8533013016922663
DS03,10,10,D_约束+收缩★,1.0,0.9739248711925873,0.01406279726349637,0.00177489621104044,0.9776661898542764
DS03,10,10,B_岭回归,3.1622776601683795,0.9602362048979017,0.01736610402622553,0.009544849977622644,0.9589773065618914
DS03,10,10,D_约束+收缩★,3.1622776601683795,0.9863858274218692,0.010161413168165146,0.0018573427655270809,0.973110767105824
DS03,10,10,B_岭回归,10.0,0.9658874070875295,0.01608480685696301,0.008850043238080665,0.9804562131440067
DS03,10,10,D_约束+收缩★,10.0,0.987838761340684,0.009603894713193398,0.0020152687163531675,0.9791747951496502
DS03,10,10,B_岭回归,31.622776601683793,0.9489605989552757,0.019674842714200946,0.008401959136332258,0.9862336469482869
DS03,10,10,D_约束+收缩★,31.622776601683793,0.976355450534428,0.01339133905757503,0.002585693548899385,0.9882879909195564
DS03,10,10,B_岭回归,100.0,0.8693876334447382,0.031473905303049034,0.00929606403065149,0.9901451817497563
DS03,10,10,D_约束+收缩★,100.0,0.9226107439641577,0.02422695431807614,0.004458570847388696,0.9926804280174295
DS03,10,10,B_岭回归,316.22776601683796,0.7056599225447051,0.047247973330474737,0.010986239994930917,0.9924449263715331
DS03,10,10,D_约束+收缩★,316.22776601683796,0.7699796059651313,0.04176780533429555,0.006523818783121694,0.9942095491519932
DS03,10,10,B_岭回归,1000.0,0.5017058144574555,0.0614754044031802,0.010460891280157364,0.993567021565109
DS03,10,10,D_约束+收缩★,1000.0,0.5360718571542703,0.059317637252520775,0.007033276886163389,0.9950601094738527
DS03,10,10,B_岭回归,3162.2776601683795,0.3021532001553636,0.07275092677931665,0.007678817250829385,0.9941323460286231
DS03,10,10,D_约束+收缩★,3162.2776601683795,0.31496371706412085,0.07208008196402248,0.005774932741379018,0.9954345725501295
DS03,10,10,B_岭回归,10000.0,0.14537060251305156,0.0805095498422568,0.005016245882635598,0.99450280402501
DS03,10,10,D_约束+收缩★,10000.0,0.1519131569607738,0.08020079022448237,0.004163366349680215,0.9955508101874709
DS03,10,100,Z_全零哨兵,,0.0,0.08708803360725222,0.0,0.0
DS03,10,100,B_岭回归,1e-06,-16.16217557093782,0.36078182810777715,0.0061865234245094035,0.29524370769642755
DS03,10,100,D_约束+收缩★,1e-06,0.4898253770524509,0.062203942415700195,0.001050425074618814,0.9542230035860103
DS03,10,100,B_岭回归,3.162277660168379e-06,-16.15996797968678,0.36075862346166504,0.006186441148392584,0.29525485869915347
DS03,10,100,D_约束+收缩★,3.162277660168379e-06,0.4898582778002287,0.06220193664245668,0.0010504106462598914,0.9542216761466715
DS03,10,100,B_岭回归,1e-05,-16.152989766239834,0.3606852635734989,0.006186181037999998,0.2952901193272622
DS03,10,100,D_约束+收缩★,1e-05,0.4899622885728311,0.062195595266120916,0.0010503650286461507,0.9542174719922007
DS03,10,100,B_岭回归,3.1622776601683795e-05,-16.13095071867207,0.36045347556442003,0.006185359191601911,0.29540160381478814
DS03,10,100,D_约束+收缩★,3.1622776601683795e-05,0.49029089451327146,0.06217555641939623,0.0010502208616611625,0.9542041133562812
DS03,10,100,B_岭回归,0.0001,-16.06153606866212,0.3597224551505682,0.006182767214004467,0.29575395473663263
DS03,10,100,D_约束+收缩★,0.0001,0.49132699617635,0.06211233117261455,0.0010497658495571512,0.954161239550075
DS03,10,100,B_岭回归,0.00031622776601683794,-15.844783544387155,0.3574301652370073,0.006174639324888957,0.29686624978642273
DS03,10,100,D_约束+收缩★,0.00031622776601683794,0.49457328703853687,0.061913817172043896,0.0010483357568866838,0.9540196425089987
DS03,10,100,B_岭回归,0.001,-15.185888768662817,0.35036987671276465,0.006149604109953233,0.30036438021825057
DS03,10,100,D_约束+收缩★,0.001,0.504545630516634,0.061299977625644424,0.0010438994492715913,0.9535197884428485
DS03,10,100,B_岭回归,0.0031622776601683794,-13.338722420365592,0.32977195073162724,0.006080571243627828,0.3112373308537968
