perturbation,amplitude,seed,channel,regime,subset,unit,RMSE,detection_F1,isolation_macroF1,stage_kappa,stage_MAE,input_MSE
bias,1,46,6,ood_combo,DS02,14,0.060883080512579,0.725663716814159,0.301684693543101,0.420654351212998,0.986842105263158,0.0769230769230769
bias,1,46,12,ood_combo,DS02,15,0.0922965750709779,0.838095238095238,0.314332599214061,0.769952265304413,0.462686567164179,0.0769230769230769
bias,1,46,2,ood_combo,DS03,10,0.0254969790771708,0.882882882882883,0.576615384615385,0.581521739130435,0.454545454545455,0.0769230769230769
bias,1,46,6,ood_combo,DS03,11,0.0395961399171282,0.854166666666667,0.420362993590605,0.556292855562929,0.677966101694915,0.0769230769230769
bias,1,46,1,ood_combo,DS03,12,0.00731147594595043,0.802816901408451,0.839516158188589,0.72251169004676,0.462365591397849,0.0769230769230769
bias,1,46,1,ood_combo,DS03,13,0.0197569535438032,0.936507936507936,0.958129833129833,0.940677966101695,0.12987012987013,0.0769230769230769
bias,1,46,4,ood_combo,DS03,14,0.061038032725693,0.725663716814159,0.28546176046176,0.464665127020785,0.894736842105263,0.0769230769230769
bias,1,46,6,ood_combo,DS03,15,0.0833854945988459,0.924731182795699,0.465750696933493,0.935371373451065,0.194029850746269,0.0769230769230769
noise,0,47,NaN,test_id,DS01-005_id,4,0.101005445553967,0.878787878787879,0.21969696969697,0.84385506163616,0.315789473684211,0
noise,0,47,NaN,test_id,DS04_id,6,0.0281610233554897,0.928,0.298734463276836,0.944703530979347,0.144578313253012,0
noise,0,47,NaN,test_id,DS05_id,2,0.00556070961666114,0.862385321100917,0.560477646716179,0.865694551036071,0.3125,0
noise,0,47,NaN,test_id,DS07_id,3,0.0215581839664629,0.96078431372549,0.467000202142713,0.902985074626866,0.205128205128205,0
noise,0,47,NaN,test_id,DS06_id,4,0.0176579133833316,0.990825688073394,0.526875658520289,0.951882578174856,0.126436781609195,0
noise,0,47,NaN,ood_combo,DS02,11,0.0280882089193708,0.881720430107527,0.926927782815851,0.662566094744793,0.525423728813559,0
noise,0,47,NaN,ood_combo,DS02,14,0.0360980215037362,0.780952380952381,0.404805860805861,0.574065934065934,0.736842105263158,0
noise,0,47,NaN,ood_combo,DS02,15,0.0883995817351753,0.888888888888889,0.307568438003221,0.832969772514802,0.358208955223881,0
noise,0,47,NaN,ood_combo,DS03,10,0.0444403689947597,0.96078431372549,0.715965309200603,0.93236444941308,0.136363636363636,0
noise,0,47,NaN,ood_combo,DS03,11,0.0261922133387856,0.881720430107527,0.930943847072879,0.662566094744793,0.525423728813559,0
noise,0,47,NaN,ood_combo,DS03,12,0.0255389618348357,0.802816901408451,0.836965903163086,0.633144411698028,0.548387096774194,0
noise,0,47,NaN,ood_combo,DS03,13,0.0580133545799088,0.936507936507936,0.962307053216144,0.850574712643678,0.233766233766234,0
noise,0,47,NaN,ood_combo,DS03,14,0.0253062428508667,0.780952380952381,0.603208392267798,0.622743682310469,0.657894736842105,0
noise,0,47,NaN,ood_combo,DS03,15,0.0867965871569883,0.877551020408163,0.362466725820763,0.815765352887259,0.388059701492537,0
noise,0.25,47,NaN,test_id,DS01-005_id,4,0.10521363836201,0.892307692307692,0.138047138047138,0.838125665601704,0.273684210526316,0.0649114805732126
noise,0.25,47,NaN,test_id,DS04_id,6,0.028460801199952,0.977099236641221,0.356540170940171,0.970452118191527,0.072289156626506,0.0597065397254969
noise,0.25,47,NaN,test_id,DS05_id,2,0.00594398763144408,0.862385321100917,0.560477646716179,0.865694551036071,0.3125,0.0648031223721955
noise,0.25,47,NaN,test_id,DS07_id,3,0.00542281223051567,0.907216494845361,0.883715774304401,0.838747784997047,0.307692307692308,0.0625135137338694
noise,0.25,47,NaN,test_id,DS06_id,4,0.0195290263757515,0.956521739130435,0.511455749557017,0.950257289879931,0.149425287356322,0.0624203772022711
noise,0.25,47,NaN,ood_combo,DS02,11,0.031623676749691,0.881720430107527,0.92032552838751,0.668648827221672,0.491525423728814,0.0626421197167661
noise,0.25,47,NaN,ood_combo,DS02,14,0.056056976412576,0.780952380952381,0.337171364977029,0.574065934065934,0.736842105263158,0.0669972961478894
noise,0.25,47,NaN,ood_combo,DS02,15,0.0884247221281798,0.936170212765957,0.322695035460993,0.926227703149086,0.223880597014925,0.0668879589021665
noise,0.25,47,NaN,ood_combo,DS03,10,0.0291431540566022,0.882882882882883,0.677485426603074,0.896248166002934,0.227272727272727,0.0621078008466326
noise,0.25,47,NaN,ood_combo,DS03,11,0.0202461018198076,0.881720430107527,0.698207885304659,0.674985947161327,0.457627118644068,0.0645410251586745
noise,0.25,47,NaN,ood_combo,DS03,12,0.0286618852644093,0.780821917808219,0.64647791977559,0.605780346820809,0.602150537634409,0.0631711576692716
noise,0.25,47,NaN,ood_combo,DS03,13,0.0672691952131937,0.936507936507936,0.715767661189492,0.908496732026144,0.181818181818182,0.062359303216045
noise,0.25,47,NaN,ood_combo,DS03,14,0.0448555142303455,0.780952380952381,0.498152446804132,0.573913043478261,0.684210526315789,0.0645525086463213
noise,0.25,47,NaN,ood_combo,DS03,15,0.0567407111114117,0.877551020408163,0.404939058956916,0.769230769230769,0.432835820895522,0.0657186024452219
noise,0.5,47,NaN,test_id,DS01-005_id,4,0.11908802528214,0.892307692307692,0.100401606425703,0.835469345341185,0.294736842105263,0.25964592229285
noise,0.5,47,NaN,test_id,DS04_id,6,0.0292049330226614,0.977099236641221,0.303426997245179,0.959942084942085,0.0963855421686747,0.238826158901988
noise,0.5,47,NaN,test_id,DS05_id,2,0.00722079987564182,0.862385321100917,0.420358235037134,0.865694551036071,0.3125,0.259212489488782
noise,0.5,47,NaN,test_id,DS07_id,3,0.00715268341553819,0.907216494845361,0.580793776670065,0.842354333037563,0.294871794871795,0.250054054935478
noise,0.5,47,NaN,test_id,DS06_id,4,0.0222412003137648,0.956521739130435,0.497228004650794,0.946452123450277,0.160919540229885,0.249681508809084
noise,0.5,47,NaN,ood_combo,DS02,11,0.0429345554456897,0.881720430107527,0.552253328597415,0.665576629605407,0.508474576271186,0.250568478867065
noise,0.5,47,NaN,ood_combo,DS02,14,0.0564465978789602,0.780952380952381,0.280976137480858,0.574065934065934,0.736842105263158,0.267989184591558
noise,0.5,47,NaN,ood_combo,DS02,15,0.0895154333177466,0.88,0.305396825396825,0.884428414615023,0.328358208955224,0.267551835608666
noise,0.5,47,NaN,ood_combo,DS03,10,0.022813345022076,0.882882882882883,0.40338102808691,0.903468449644797,0.212121212121212,0.24843120338653
noise,0.5,47,NaN,ood_combo,DS03,11,0.0343002310639818,0.881720430107527,0.445973012861058,0.668648827221672,0.491525423728814,0.258164100634698
noise,0.5,47,NaN,ood_combo,DS03,12,0.0500081098573208,0.832116788321168,0.540469159190951,0.790558683412733,0.387096774193548,0.252684630677086
noise,0.5,47,NaN,ood_combo,DS03,13,0.0756991319939207,0.936507936507936,0.717733541504033,0.837209302325581,0.233766233766234,0.24943721286418
noise,0.5,47,NaN,ood_combo,DS03,14,0.0499770479445655,0.780952380952381,0.412680097680098,0.574028856825749,0.723684210526316,0.258210034585285
noise,0.5,47,NaN,ood_combo,DS03,15,0.0436286137264608,0.877551020408163,0.347090621963071,0.706884641952567,0.492537313432836,0.262874409780888
noise,1,47,NaN,test_id,DS01-005_id,4,0.127269498971273,0.87218045112782,0.0490196078431373,0.819556806190644,0.336842105263158,1.0385836891714
noise,1,47,NaN,test_id,DS04_id,6,0.0318427789155046,0.992592592592593,0.260080283353011,0.973695886416936,0.0602409638554217,0.955304635607951
noise,1,47,NaN,test_id,DS05_id,2,0.0108601457931204,0.939393939393939,0.289201101928375,0.875621890547264,0.3125,1.03684995795513
noise,1,47,NaN,test_id,DS07_id,3,0.0114079298379266,0.946428571428572,0.445398351648352,0.900487125956855,0.282051282051282,1.00021621974191
noise,1,47,NaN,test_id,DS06_id,4,0.0270150383127621,0.956521739130435,0.507917994932621,0.961690885072655,0.114942528735632,0.998726035236337
noise,1,47,NaN,ood_combo,DS02,11,0.0738189677761224,0.891304347826087,0.394900522711617,0.700183803654449,0.457627118644068,1.00227391546826
noise,1,47,NaN,ood_combo,DS02,14,0.0568459186987969,0.780952380952381,0.302750728733086,0.574065934065934,0.736842105263158,1.07195673836623
noise,1,47,NaN,ood_combo,DS02,15,0.0898720239292726,0.88,0.305396825396825,0.879298190647764,0.343283582089552,1.07020734243466
noise,1,47,NaN,ood_combo,DS03,10,0.0320094880682646,0.882882882882883,0.391315156555415,0.884733922334087,0.257575757575758,0.993724813546121
noise,1,47,NaN,ood_combo,DS03,11,0.079352834320163,0.881720430107527,0.337600273084144,0.653886444584119,0.576271186440678,1.03265640253879
noise,1,47,NaN,ood_combo,DS03,12,0.0702775958287829,0.797202797202797,0.325459819985367,0.71338708996496,0.505376344086022,1.01073852270834
noise,1,47,NaN,ood_combo,DS03,13,0.076382639804648,0.936507936507936,0.410133452288019,0.837209302325581,0.233766233766234,0.99774885145672
noise,1,47,NaN,ood_combo,DS03,14,0.0603200818334596,0.780952380952381,0.37124716553288,0.634451901565996,0.657894736842105,1.03284013834114
noise,1,47,NaN,ood_combo,DS03,15,0.0586840523017793,0.877551020408163,0.329503119986918,0.706884641952567,0.492537313432836,1.05149763912355
bias,0.25,47,2,test_id,DS01-005_id,4,0.101486610793191,0.878787878787879,0.175757575757576,0.84385506163616,0.315789473684211,0.00480769230769231
bias,0.25,47,10,test_id,DS04_id,6,0.0295965422240355,0.937062937062937,0.256058111380145,0.931489888567891,0.144578313253012,0.00480769230769231
bias,0.25,47,10,test_id,DS05_id,2,0.00493209274356787,0.862385321100917,0.571412390984256,0.880860876249039,0.2625,0.00480769230769231
bias,0.25,47,9,test_id,DS07_id,3,0.0172133029297775,0.96078431372549,0.37360016171417,0.902985074626866,0.205128205128205,0.00480769230769231
bias,0.25,47,10,test_id,DS06_id,4,0.0162452193862365,0.814814814814815,0.510041185355703,0.796950365644935,0.379310344827586,0.00480769230769231
bias,0.25,47,4,ood_combo,DS02,11,0.0291070832220606,0.881720430107527,0.926927782815851,0.662566094744793,0.525423728813559,0.00480769230769231
bias,0.25,47,2,ood_combo,DS02,14,0.049050944370131,0.780952380952381,0.355746031746032,0.574065934065934,0.736842105263158,0.00480769230769231
bias,0.25,47,9,ood_combo,DS02,15,0.089169608740516,0.846153846153846,0.307568438003221,0.795140897446492,0.432835820895522,0.00480769230769231
bias,0.25,47,3,ood_combo,DS03,10,0.0374090232451067,0.951456310679612,0.964080208135034,0.906018606417315,0.166666666666667,0.00480769230769231
bias,0.25,47,4,ood_combo,DS03,11,0.0273576591197751,0.881720430107527,0.930943847072879,0.662566094744793,0.525423728813559,0.00480769230769231
bias,0.25,47,13,ood_combo,DS03,12,0.00802294950252777,0.802816901408451,0.866977766138002,0.72251169004676,0.462365591397849,0.00480769230769231
bias,0.25,47,10,ood_combo,DS03,13,0.05265540693223,0.893939393939394,0.482317633093686,0.797101449275362,0.311688311688312,0.00480769230769231
bias,0.25,47,12,ood_combo,DS03,14,0.0257270052357224,0.780952380952381,0.603208392267798,0.647351742870077,0.631578947368421,0.00480769230769231
bias,0.25,47,8,ood_combo,DS03,15,0.0868547185398379,0.924731182795699,0.37190275829827,0.849569059172883,0.313432835820896,0.00480769230769231
bias,0.5,47,2,test_id,DS01-005_id,4,0.102084677102857,0.778523489932886,0.175757575757576,0.800599700149925,0.452631578947368,0.0192307692307692
bias,0.5,47,10,test_id,DS04_id,6,0.0330967684576643,0.917808219178082,0.260080283353011,0.560846560846561,0.542168674698795,0.0192307692307692
bias,0.5,47,10,test_id,DS05_id,2,0.00463283508349998,0.862385321100917,0.571412390984256,0.880860876249039,0.2625,0.0192307692307692
bias,0.5,47,9,test_id,DS07_id,3,0.0160072981103957,0.905982905982906,0.37360016171417,0.891312250090876,0.294871794871795,0.0192307692307692
bias,0.5,47,10,test_id,DS06_id,4,0.018819727203265,0.797101449275362,0.495485409398017,0.46501272264631,0.689655172413793,0.0192307692307692
bias,0.5,47,4,ood_combo,DS02,11,0.0312790244596687,0.863157894736842,0.513790188840743,0.638681661284935,0.559322033898305,0.0192307692307692
bias,0.5,47,2,ood_combo,DS02,14,0.0611790648188507,0.732142857142857,0.313090909090909,0.472827333180463,0.881578947368421,0.0192307692307692
bias,0.5,47,9,ood_combo,DS02,15,0.0904548692744761,0.838095238095238,0.369082125603865,0.752850435949028,0.477611940298507,0.0192307692307692
bias,0.5,47,3,ood_combo,DS03,10,0.0334595503464915,0.882882882882883,0.931707835762662,0.835107538561808,0.287878787878788,0.0192307692307692
bias,0.5,47,4,ood_combo,DS03,11,0.0298305469428976,0.854166666666667,0.695195837111888,0.626159764652636,0.576271186440678,0.0192307692307692
bias,0.5,47,13,ood_combo,DS03,12,0.0158574022289599,0.802816901408451,0.847704048236934,0.687375005318922,0.505376344086022,0.0192307692307692
bias,0.5,47,10,ood_combo,DS03,13,0.0528792348644878,0.893939393939394,0.490351369030932,0.591387559808612,0.428571428571429,0.0192307692307692
bias,0.5,47,12,ood_combo,DS03,14,0.0387844573183402,0.788461538461539,0.759254027139687,0.629103815439219,0.657894736842105,0.0192307692307692
bias,0.5,47,8,ood_combo,DS03,15,0.0869722512698566,0.934782608695652,0.316845790587852,0.855913978494624,0.298507462686567,0.0192307692307692
bias,1,47,2,test_id,DS01-005_id,4,0.0993247857411767,0.778523489932886,0.175757575757576,0.40585495675316,0.789473684210526,0.0769230769230769
bias,1,47,10,test_id,DS04_id,6,0.0442473115513438,0.917808219178082,0.303426997245179,0.560846560846561,0.542168674698795,0.0769230769230769
bias,1,47,10,test_id,DS05_id,2,0.00462412692888033,0.862385321100917,0.857118586476385,0.880860876249039,0.2625,0.0769230769230769
bias,1,47,9,test_id,DS07_id,3,0.00975745557300233,0.834645669291339,0.379166666666667,0.831031681559708,0.41025641025641,0.0769230769230769
bias,1,47,10,test_id,DS06_id,4,0.0314078639466357,0.797101449275362,0.495964845565555,0.46551724137931,0.781609195402299,0.0769230769230769
bias,1,47,4,ood_combo,DS02,11,0.0362514336512322,0.854166666666667,0.498248847926267,0.562364487047815,0.627118644067797,0.0769230769230769
bias,1,47,2,ood_combo,DS02,14,0.0618782482273059,0.725663716814159,0.317261904761905,0.415787058283616,0.947368421052632,0.0769230769230769
bias,1,47,9,ood_combo,DS02,15,0.0912761890287002,0.822429906542056,0.369082125603865,0.735086814509197,0.507462686567164,0.0769230769230769
bias,1,47,3,ood_combo,DS03,10,0.0192098458800658,0.882882882882883,0.69747593893704,0.835107538561808,0.287878787878788,0.0769230769230769
bias,1,47,4,ood_combo,DS03,11,0.0362651389764024,0.854166666666667,0.54078853046595,0.562364487047815,0.627118644067797,0.0769230769230769
bias,1,47,13,ood_combo,DS03,12,0.0291539282648304,0.802816901408451,0.420304297411201,0.613427383801486,0.591397849462366,0.0769230769230769
bias,1,47,10,ood_combo,DS03,13,0.0576042958565016,0.893939393939394,0.485119924775097,0.591387559808612,0.428571428571429,0.0769230769230769
bias,1,47,12,ood_combo,DS03,14,0.051181166352677,0.773584905660377,0.587747957185656,0.578923563998191,0.710526315789474,0.0769230769230769
bias,1,47,8,ood_combo,DS03,15,0.0871360626486638,0.905263157894737,0.316845790587852,0.83647659196805,0.343283582089552,0.0769230769230769
missing_channel,1,0,1,test_id,DS01-005_id,4,0.104807933762681,0.878787878787879,0.21969696969697,0.84385506163616,0.315789473684211,0
missing_channel,1,0,1,test_id,DS04_id,6,0.0281653583684016,0.928,0.298734463276836,0.944703530979347,0.144578313253012,0
missing_channel,1,0,1,test_id,DS05_id,2,0.00557361448945885,0.862385321100917,0.560477646716179,0.865694551036071,0.3125,0
missing_channel,1,0,1,test_id,DS07_id,3,0.0171051889562593,0.96078431372549,0.467000202142713,0.902985074626866,0.205128205128205,0
missing_channel,1,0,1,test_id,DS06_id,4,0.0173797627284595,0.990825688073394,0.526875658520289,0.951882578174856,0.126436781609195,0
missing_channel,1,0,1,ood_combo,DS02,11,0.0283117133610253,0.881720430107527,0.926927782815851,0.662566094744793,0.525423728813559,0
missing_channel,1,0,1,ood_combo,DS02,14,0.0362073801864479,0.780952380952381,0.404805860805861,0.574065934065934,0.736842105263158,0
missing_channel,1,0,1,ood_combo,DS02,15,0.0912273579434753,0.888888888888889,0.307568438003221,0.832969772514802,0.358208955223881,0
missing_channel,1,0,1,ood_combo,DS03,10,0.0426441269173056,0.96078431372549,0.715965309200603,0.93236444941308,0.136363636363636,0
missing_channel,1,0,1,ood_combo,DS03,11,0.026464122344309,0.881720430107527,0.930943847072879,0.662566094744793,0.525423728813559,0
missing_channel,1,0,1,ood_combo,DS03,12,0.0261696987550948,0.802816901408451,0.836965903163086,0.633144411698028,0.548387096774194,0
missing_channel,1,0,1,ood_combo,DS03,13,0.057176580866679,0.936507936507936,0.914465905465005,0.850574712643678,0.233766233766234,0
missing_channel,1,0,1,ood_combo,DS03,14,0.0257658164209067,0.780952380952381,0.603208392267798,0.622743682310469,0.657894736842105,0
missing_channel,1,0,1,ood_combo,DS03,15,0.0868035895400056,0.877551020408163,0.362466725820763,0.815765352887259,0.388059701492537,0
missing_channel,1,0,2,test_id,DS01-005_id,4,0.0925408773159874,0.878787878787879,0.175757575757576,0.839255499153976,0.326315789473684,0
missing_channel,1,0,2,test_id,DS04_id,6,0.0320963785131591,0.928,0.358481355932203,0.944703530979347,0.144578313253012,0
missing_channel,1,0,2,test_id,DS05_id,2,0.086283412745733,0.912280701754386,0.245070039439684,0.925606891151135,0.2375,0
missing_channel,1,0,2,test_id,DS07_id,3,0.0145451292125664,0.907216494845361,0.450762457044674,0.849599525363394,0.269230769230769,0
missing_channel,1,0,2,test_id,DS06_id,4,0.0891448713772139,0.814814814814815,0.548199661235965,0.67375,0.482758620689655,0
missing_channel,1,0,2,ood_combo,DS02,11,0.0288463093579842,0.881720430107527,0.926927782815851,0.662566094744793,0.525423728813559,0
missing_channel,1,0,2,ood_combo,DS02,14,0.0333996869670032,0.780952380952381,0.325481676541584,0.574065934065934,0.736842105263158,0
missing_channel,1,0,2,ood_combo,DS02,15,0.0909746727061408,0.888888888888889,0.305854241338112,0.832969772514802,0.358208955223881,0
missing_channel,1,0,2,ood_combo,DS03,10,0.0249306179842024,0.98,0.734791666666667,0.970361056224178,0.0757575757575758,0
missing_channel,1,0,2,ood_combo,DS03,11,0.0271703890185089,0.881720430107527,0.930943847072879,0.662566094744793,0.525423728813559,0
missing_channel,1,0,2,ood_combo,DS03,12,0.0166925445595625,0.802816901408451,0.627724427372315,0.722107295545442,0.483870967741935,0
missing_channel,1,0,2,ood_combo,DS03,13,0.0521403825891555,0.936507936507936,0.721730289912108,0.850574712643678,0.233766233766234,0
missing_channel,1,0,2,ood_combo,DS03,14,0.0218733316804892,0.780952380952381,0.482566713814239,0.622743682310469,0.657894736842105,0
missing_channel,1,0,2,ood_combo,DS03,15,0.0869591676682029,0.877551020408163,0.302055604850636,0.815765352887259,0.388059701492537,0
missing_channel,1,0,3,test_id,DS01-005_id,4,0.0738554747975226,0.878787878787879,0.21969696969697,0.839255499153976,0.326315789473684,0
missing_channel,1,0,3,test_id,DS04_id,6,0.0281193487473047,0.928,0.298734463276836,0.944703530979347,0.144578313253012,0
missing_channel,1,0,3,test_id,DS05_id,2,0.00515214311881687,0.862385321100917,0.571412390984256,0.880860876249039,0.2625,0
missing_channel,1,0,3,test_id,DS07_id,3,0.0197607671258613,0.96078431372549,0.622666936190284,0.902985074626866,0.205128205128205,0
missing_channel,1,0,3,test_id,DS06_id,4,0.0176659402009298,0.990825688073394,0.526875658520289,0.955893536121673,0.114942528735632,0
missing_channel,1,0,3,ood_combo,DS02,11,0.032366039238885,0.881720430107527,0.85602831191638,0.662566094744793,0.525423728813559,0
missing_channel,1,0,3,ood_combo,DS02,14,0.0303409772140375,0.811881188118812,0.407293729372937,0.648299612569953,0.631578947368421,0
missing_channel,1,0,3,ood_combo,DS02,15,0.0907053513292304,0.888888888888889,0.367025089605735,0.832969772514802,0.358208955223881,0
missing_channel,1,0,3,ood_combo,DS03,10,0.0459675230997273,0.924528301886792,0.720923742138365,0.941798941798942,0.136363636363636,0
missing_channel,1,0,3,ood_combo,DS03,11,0.0291183869127404,0.881720430107527,0.930943847072879,0.662566094744793,0.525423728813559,0
missing_channel,1,0,3,ood_combo,DS03,12,0.019280328604173,0.802816901408451,0.836965903163086,0.677319211102995,0.516129032258065,0
missing_channel,1,0,3,ood_combo,DS03,13,0.0592133690912852,0.936507936507936,0.959538716897842,0.850574712643678,0.233766233766234,0
missing_channel,1,0,3,ood_combo,DS03,14,0.0185009280334055,0.780952380952381,0.603208392267798,0.622743682310469,0.657894736842105,0
missing_channel,1,0,3,ood_combo,DS03,15,0.0859277074163506,0.877551020408163,0.371557634911672,0.815765352887259,0.388059701492537,0
missing_channel,1,0,4,test_id,DS01-005_id,4,0.100908924304239,0.846715328467153,0.175757575757576,0.767761650114591,0.4,0
missing_channel,1,0,4,test_id,DS04_id,6,0.0283673874661193,0.928,0.448101694915254,0.944703530979347,0.144578313253012,0
missing_channel,1,0,4,test_id,DS05_id,2,0.0115881549665186,0.862385321100917,0.391630591630592,0.861111111111111,0.325,0
missing_channel,1,0,4,test_id,DS07_id,3,0.0207885423641085,0.96078431372549,0.622666936190284,0.918648310387985,0.153846153846154,0
missing_channel,1,0,4,test_id,DS06_id,4,0.0157898533042762,0.873015873015873,0.576483371126228,0.889085025007355,0.298850574712644,0
missing_channel,1,0,4,ood_combo,DS02,11,0.0282995653019461,0.881720430107527,0.926927782815851,0.662566094744793,0.525423728813559,0
missing_channel,1,0,4,ood_combo,DS02,14,0.0356117565243467,0.780952380952381,0.506007326007326,0.574065934065934,0.736842105263158,0
missing_channel,1,0,4,ood_combo,DS02,15,0.0879111068280219,0.888888888888889,0.305854241338112,0.832969772514802,0.358208955223881,0
missing_channel,1,0,4,ood_combo,DS03,10,0.0375643800467955,0.96078431372549,0.715965309200603,0.93236444941308,0.136363636363636,0
missing_channel,1,0,4,ood_combo,DS03,11,0.0267199908853372,0.881720430107527,0.930943847072879,0.662566094744793,0.525423728813559,0
missing_channel,1,0,4,ood_combo,DS03,12,0.0312339532342043,0.802816901408451,0.626172139790615,0.633144411698028,0.548387096774194,0
missing_channel,1,0,4,ood_combo,DS03,13,0.0548161982027668,0.936507936507936,0.918283934326715,0.850574712643678,0.233766233766234,0
missing_channel,1,0,4,ood_combo,DS03,14,0.0241951115976701,0.780952380952381,0.603208392267798,0.622743682310469,0.657894736842105,0
missing_channel,1,0,4,ood_combo,DS03,15,0.0871841511897019,0.877551020408163,0.302055604850636,0.815765352887259,0.388059701492537,0
missing_channel,1,0,5,test_id,DS01-005_id,4,0.12832469072185,0.974789915966387,0,0.931549150797735,0.157894736842105,0
missing_channel,1,0,5,test_id,DS04_id,6,0.0279553214723583,0.936507936507936,0.297116809116809,0.94876255682137,0.132530120481928,0
missing_channel,1,0,5,test_id,DS05_id,2,0.0420995225769306,0.912280701754386,0.31414373088685,0.889455782312925,0.325,0
missing_channel,1,0,5,test_id,DS07_id,3,0.0290315758335524,0.96078431372549,0.37360016171417,0.918648310387985,0.153846153846154,0
missing_channel,1,0,5,test_id,DS06_id,4,0.0180868567149577,0.901639344262295,0.614640807646736,0.918240766845221,0.229885057471264,0
missing_channel,1,0,5,ood_combo,DS02,11,0.0334516492963546,0.881720430107527,0.631352485563619,0.662566094744793,0.525423728813559,0
missing_channel,1,0,5,ood_combo,DS02,14,0.0565414176262732,0.811881188118812,0.203985148514851,0.648989350141274,0.618421052631579,0
missing_channel,1,0,5,ood_combo,DS02,15,0.0844453781062832,0.871287128712871,0.259646241121808,0.720474967907574,0.477611940298507,0
missing_channel,1,0,5,ood_combo,DS03,10,0.0450418104330623,0.951456310679612,0.510225902658798,0.950357277171869,0.121212121212121,0
missing_channel,1,0,5,ood_combo,DS03,11,0.0328785910092747,0.881720430107527,0.49837798432659,0.662566094744793,0.525423728813559,0
missing_channel,1,0,5,ood_combo,DS03,12,0.091534898824061,0.844444444444444,0.25414626909954,0.841303533524785,0.311827956989247,0
missing_channel,1,0,5,ood_combo,DS03,13,0.0644958378398526,0.936507936507936,0.622506950272558,0.850574712643678,0.233766233766234,0
missing_channel,1,0,5,ood_combo,DS03,14,0.067385718076382,0.811881188118812,0.233125884016973,0.677670793214122,0.526315789473684,0
missing_channel,1,0,5,ood_combo,DS03,15,0.0829913997887675,0.877551020408163,0.258904804157688,0.784763653051859,0.417910447761194,0
missing_channel,1,0,6,test_id,DS01-005_id,4,0.0961686828547448,0.892307692307692,0.231481481481481,0.866269626421224,0.263157894736842,0
missing_channel,1,0,6,test_id,DS04_id,6,0.0283122748028952,0.928,0.358481355932203,0.944703530979347,0.144578313253012,0
missing_channel,1,0,6,test_id,DS05_id,2,0.00584269572073063,0.862385321100917,0.336286588029707,0.865694551036071,0.3125,0
missing_channel,1,0,6,test_id,DS07_id,3,0.0190281703687401,0.94,0.46180412371134,0.898862956313585,0.179487179487179,0
missing_channel,1,0,6,test_id,DS06_id,4,0.0179436516706651,0.901639344262295,0.517740388487217,0.893110292032889,0.298850574712644,0
missing_channel,1,0,6,ood_combo,DS02,11,0.0322431798684985,0.881720430107527,0.687848166860992,0.662566094744793,0.525423728813559,0
missing_channel,1,0,6,ood_combo,DS02,14,0.0357135399788671,0.780952380952381,0.404805860805861,0.574065934065934,0.736842105263158,0
missing_channel,1,0,6,ood_combo,DS02,15,0.0880936189821198,0.888888888888889,0.472222222222222,0.884428414615023,0.298507462686567,0
missing_channel,1,0,6,ood_combo,DS03,10,0.0422795383646181,0.951456310679612,0.682879433209709,0.906018606417315,0.166666666666667,0
missing_channel,1,0,6,ood_combo,DS03,11,0.0308166767965302,0.881720430107527,0.695195837111888,0.662566094744793,0.525423728813559,0
missing_channel,1,0,6,ood_combo,DS03,12,0.0295910404108321,0.802816901408451,0.834896186387487,0.633144411698028,0.548387096774194,0
missing_channel,1,0,6,ood_combo,DS03,13,0.0587416387071042,0.936507936507936,0.653752812843722,0.832535885167464,0.285714285714286,0
missing_channel,1,0,6,ood_combo,DS03,14,0.0239032018214849,0.780952380952381,0.603208392267798,0.622743682310469,0.657894736842105,0
missing_channel,1,0,6,ood_combo,DS03,15,0.0865043572301878,0.877551020408163,0.37321135350692,0.862108392407958,0.343283582089552,0
missing_channel,1,0,7,test_id,DS01-005_id,4,0.112206562509075,0.846715328467153,0.231481481481481,0.77877457530063,0.389473684210526,0
missing_channel,1,0,7,test_id,DS04_id,6,0.0315663174918153,0.977099236641221,0.254671550671551,0.970452118191527,0.072289156626506,0
missing_channel,1,0,7,test_id,DS05_id,2,0.00600315102457172,0.862385321100917,0.571412390984256,0.880860876249039,0.2625,0
missing_channel,1,0,7,test_id,DS07_id,3,0.021316121655959,0.96078431372549,0.622666936190284,0.918648310387985,0.153846153846154,0
missing_channel,1,0,7,test_id,DS06_id,4,0.0186545563797859,0.990825688073394,0.599391369372266,0.951882578174856,0.126436781609195,0
missing_channel,1,0,7,ood_combo,DS02,11,0.0300818184305918,0.881720430107527,0.85602831191638,0.662566094744793,0.525423728813559,0
missing_channel,1,0,7,ood_combo,DS02,14,0.035785965209307,0.780952380952381,0.333357634813945,0.574065934065934,0.736842105263158,0
missing_channel,1,0,7,ood_combo,DS02,15,0.0887110939816907,0.888888888888889,0.369082125603865,0.801249024199844,0.388059701492537,0
missing_channel,1,0,7,ood_combo,DS03,10,0.0466548483447047,0.96078431372549,0.682726942628903,0.93236444941308,0.136363636363636,0
missing_channel,1,0,7,ood_combo,DS03,11,0.0289813025953189,0.881720430107527,0.930943847072879,0.662566094744793,0.525423728813559,0
missing_channel,1,0,7,ood_combo,DS03,12,0.0340200452450698,0.814285714285714,0.838719124013242,0.66143251897013,0.505376344086022,0
